x,y,z
2.2231627518670023,0.20171270971440458,-1.093485792035259
2.222373858297643,0.2016716934010946,-1.093418414729402
2.2216724317050485,0.20174564750691776,-1.0933493170835988
2.2210290312328347,0.20173489594615152,-1.0932924765803387
2.2221000363728187,0.20222914103651413,-1.0933474461604962
2.2214885796079153,0.2022390609848454,-1.0932917515956868
2.2207844459475,0.20220805372119904,-1.0932311471292764
2.222310071264256,0.20000932984405567,-1.0935510519113065
2.2214626303350253,0.20079594610619456,-1.0934095357318727
2.2208541360331506,0.2007850460432078,-1.093355839884706
2.2228431475895,0.2013071501501415,-1.0934908677803168
2.221658971837739,0.1991517592209483,-1.0935640026070592
2.2227657856991057,0.19956735753531912,-1.0936287313664455
2.2229504642592968,0.19968627811351825,-1.0936354055045365
2.2223094552569957,0.19962170934803247,-1.0935832588885357
2.223522527653902,0.20000434016944596,-1.0936602666652098
2.222464431806032,0.19805542672767545,-1.0937275297977975
2.224517031518592,0.19872671616535198,-1.0938558468336665
2.2231459309303117,0.19859707372683072,-1.0937436018236628
2.2251351091228733,0.19904151117242808,-1.0938851089888932
2.2249906956987444,0.19709372634753353,-1.0940342672371757
2.2254834205287137,0.19731220281437495,-1.094060297635479
2.2257894194923815,0.19751202740231794,-1.0940711246620123
2.225233420568477,0.19759539654892255,-1.094014293301416
2.226583788065106,0.19797550283258702,-1.0941038313389782
2.225299474195426,0.19785699806060536,-1.0939984471071216
2.226868538656912,0.19636511505273307,-1.0942634184286333
2.227285268472148,0.19647055162930815,-1.0942920379194723
2.2258590413178023,0.196364253739854,-1.0941729031385572
2.227476228760136,0.19482520642674184,-1.0944461183213146
2.227907183603714,0.19493557327703848,-1.0944756039370134
2.226447567664642,0.19476179597857618,-1.0943590894380406
2.228595739159972,0.19536795234232895,-1.0945014037093876
2.2272194787405892,0.1951228048766807,-1.0943983093456715
2.2269728045235144,0.19331487944307985,-1.0945266505347266
2.2263852469377086,0.19342153373786336,-1.0944650492069348
2.228463988011087,0.1940274524980633,-1.0946011529337225
2.227039955187684,0.19377262268763662,-1.094494577602442
2.2264881024845797,0.19375456481762032,-1.0944465602296283
2.226293453550631,0.19178515806941687,-1.0945930102338153
2.2283106992765216,0.19250432462299177,-1.0947141699024407
2.2273129157843803,0.19221753713470735,-1.0946485038299492
2.22715268947534,0.1922099041205722,-1.0946347612718001
2.2270100066318257,0.1922224080075407,-1.0946209169464405
2.227180016028454,0.19036945670067562,-1.0947903967032855
2.227066147998602,0.19035291355330874,-1.0947815556973333
2.22692870612314,0.19033562789483927,-1.0947706610988885
2.2285826177478114,0.19081659688668662,-1.0948790426295423
2.2284858345434584,0.19075027579499865,-1.094875877821351
2.2286948242938736,0.1888821772616397,-1.0950501161971316
2.2285108514963117,0.18883046878845172,-1.0950379112228235
2.2282988935185646,0.18881561856639884,-1.0950201272363729
2.2281245144820883,0.18879678848483583,-1.0950060466362173
2.2297073650345407,0.18912153314068736,-1.0951210543137715
2.229855398377731,0.18737131566998383,-1.0952800113588714
2.2296028990222934,0.1873492185395692,-1.0952591925739577
2.2293858476889463,0.1873039550627521,-1.095243482878898
2.229176863621873,0.1871977165741861,-1.0952335721425628
2.2289377366499665,0.1872217145330235,-1.0952101167592714
2.229098820148132,0.1854260256823942,-1.0953740295100058
2.2288716919828646,0.18534678489752027,-1.095360243557077
2.228879217588401,0.1853769605487316,-1.095358407299107
2.2288752617937813,0.18540793811193385,-1.0953554740163327
2.2289166910490357,0.18538278183577628,-1.0953612854555104
2.229254242738609,0.183663541928275,-1.095534670569044
2.229297866264296,0.18366211630695795,-1.095538703771331
2.22936345596033,0.18363274256773743,-1.095547034267299
2.229381575850201,0.18363853415433806,-1.095548178208129
2.229342826443923,0.1834845373516501,-1.0955575184328348
2.229301110654723,0.18346701408962773,-1.095555233565701
2.2293075341811273,0.18337648713599364,-1.0955633446777722
2.2288319863191886,0.18147007502973833,-1.095679345148806
2.228846664345996,0.1814480075997678,-1.0956824989840734
2.2288612102390717,0.18146419434180544,-1.0956824570083465
2.2279600098790757,0.1811365984433198,-1.0956288543450523
2.2279576456329853,0.18103784446666837,-1.0956368616365406
2.229120477082262,0.17936692718172703,-1.095880281045722
2.2282026989727624,0.17916956773064485,-1.095814351001121
2.2281524039783642,0.17909184166842024,-1.0958163070536044
2.2281453615621336,0.17911886907255642,-1.0958134255715106
2.2281290102574864,0.1791354419203674,-1.0958105789076824
2.226489764670288,0.1787589887913279,-1.0956948144128456
2.2265273424580707,0.1788189539879773,-1.0956931954495293
2.2265154096506157,0.1788189242875332,-1.0956921271342015
2.2269146419268626,0.17696736890154108,-1.0958820599612638
2.2269577850416793,0.1770413230073642,-1.095879776082521
2.227015046923138,0.17710987163236014,-1.0958792090541378
2.227066268352839,0.1771684112076924,-1.0958789330561152
2.227126374453581,0.177224218342167,-1.0958796817470005
2.2271902582481946,0.17728510425258365,-1.0958803467138616
2.2272665370232962,0.17723612822025336,-1.0958912679207595
2.227646977508684,0.1753481897902318,-1.0960825426885346
2.2276457628781596,0.17530444103606413,-1.096086074970579
2.2276400432403447,0.17533372567395233,-1.0960831243145963
2.2276182145624155,0.17526404843208038,-1.0960869648687195
2.2276609988472393,0.17522947711514142,-1.0960936815295517
2.2276661330385137,0.17521332007354795,-1.096095487020463
2.2287473281807113,0.16865765984787795,-1.0967381455406533
2.228947536516193,0.17366901578182903,-1.0963390082638533
2.2290036868537855,0.17365164102202724,-1.0963454930278234
2.226560500406048,0.17305816674790758,-1.0961756501172661
2.226583110458037,0.1730450094511688,-1.0961787741265347
2.226535681122412,0.17300951742046244,-1.096177472124273
2.226488608474323,0.17294604757140863,-1.0961785307664442
2.2277422883793143,0.1712856145432366,-1.0964292298169935
2.2278073028020633,0.17124269740150383,-1.0964386359293403
2.227772118017278,0.1712372919206766,-1.096435928538467
2.22696814835147,0.17105644591651714,-1.0963788366248837
2.2269966405883315,0.17102392393022142,-1.0963841002235823
2.2253978263061,0.17059579202843805,-1.0962762651256022
2.2254471774398925,0.17057417010512915,-1.0962824932628048
2.2254790200724974,0.1705331240913751,-1.0962887669763983
2.226719956267722,0.1688353279045181,-1.096541432267089
2.225923281388134,0.16876568036309025,-1.096475739728882
2.225984621097229,0.16880369693154557,-1.0964780798536637
2.226053372179871,0.16885246506076707,-1.096480190167042
2.226041056133367,0.16885279176565227,-1.096479057797691
2.2260359606739533,0.168838119746264,-1.0964798217328866
2.226087083717952,0.1688433173239825,-1.0964839766433605
2.2261402787793134,0.16887177034943573,-1.0964863818988202
2.226173634853457,0.1688747403938463,-1.096489127895971
2.2261956655744752,0.16883146684678435,-1.0964947065413049
2.2262418194238855,0.16879496500097846,-1.0965018862500386
2.226273747294628,0.16870532906066754,-1.0965122118273283
2.225111221387463,0.16627898097989824,-1.0966098415807446
2.2251611895854007,0.1662004233052387,-1.09662086394084
2.225228171674183,0.16612260814168184,-1.0966333512376099
2.2252894700978954,0.1659867880107866,-1.0966501563554953
2.225356896528081,0.16590484448549903,-1.0966630271350684
2.2253774587710327,0.1658356424507328,-1.0966706320751147
2.2254002205366623,0.16585898699979984,-1.096670731593183
2.2259637343421472,0.16384526718899073,-1.0968889033764486
2.2259932683707486,0.1638171408684227,-1.096893894601986
2.226019985053213,0.1637733327133668,-1.0968999382370908
2.2260562300924898,0.16374556279812802,-1.09690550200924
2.226087454904067,0.16374532519457513,-1.0969083237356145
2.2261153625746015,0.16372604960635057,-1.0969124323601713
2.22614685043247,0.1636291073567896,-1.0969233265684613
2.2261301275347223,0.1635354321560803,-1.096929622675725
2.224322468786392,0.1631801554436882,-1.0967969831241549
2.2243669109719164,0.16311695289863132,-1.0968062315777494
2.224416876210006,0.1630580272175256,-1.0968156196710015
2.2244633853274802,0.1630133874500348,-1.0968235085914526
2.224544293314385,0.1629602236550856,-1.096835193753427
2.224559902617673,0.1629196231479932,-1.0968399736932697
2.224593893164376,0.16287201333609175,-1.09684698646446
2.2246264274326806,0.16281614680072898,-1.0968545557767784
2.2251812257617187,0.16086004585148495,-1.0970671497719295
2.2251973053969136,0.16082283119502044,-1.0970716901072883
2.226103552816684,0.16097828331946956,-1.097140073460205
2.225318825304417,0.16073435357202964,-1.0970899587939114
2.225382887402942,0.16064703426635896,-1.0971029751105972
2.2254544643727385,0.16059645441004705,-1.0971136078909867
2.225507947837344,0.1605035811213285,-1.097126137203352
2.2236245752519688,0.160101258905473,-1.096990619160656
2.2236927815569114,0.1600524610758074,-1.0970008011544814
2.223733535218627,0.16000422755457977,-1.0970084727243141
2.223806027081788,0.15995293488760925,-1.0970192469307547
2.2238863574691097,0.1599379955642241,-1.0970276987799874
2.2239376223775578,0.1599142649093837,-1.0970342741622487
2.2244401005372083,0.1579316117631091,-1.097244383201247
2.2244912248701763,0.15767657404957364,-1.0972701980138964
2.224540231946606,0.1574803135149233,-1.0972909307194163
2.227245079041388,0.15466904767854445,-1.0977676354742236
2.227312807225546,0.15445556088631285,-1.0977914818815362
2.2273838465343285,0.15428433782604362,-1.0978121077358503
2.227424230513315,0.15407803854128554,-1.0978329021907127
2.2230670608109735,0.15502028513053823,-1.097363488068733
2.223096741625034,0.15486774364961142,-1.0973788477325956
2.223119984858301,0.15473572517556167,-1.0973919215601757
2.223140348005981,0.15457555068049977,-1.0974070804132872
2.223152045996942,0.1544677677688403,-1.097417101068173
2.2227265502349978,0.1562960974075417,-1.0972267446090562
2.2228115439521474,0.15613734853379685,-1.0972475844126666
2.2201173325664096,0.15449084501391036,-1.0971428611009855
2.2199464212192153,0.15404263561191156,-1.0971648295791536
2.219893114496514,0.1535824569309382,-1.097198347499035
2.2198232200808263,0.153134990040042,-1.0972293189046605
2.217818016318687,0.15228635925061051,-1.0971200153274359
2.217208615627665,0.15379570611961696,-1.0969397056379955
2.2170972597829692,0.15332498378098608,-1.0969688921001306
2.21699345785332,0.15294835244928195,-1.096990925070553
2.218017620703147,0.15179968777349484,-1.0971784331955385
2.2179777597409718,0.15137547633033344,-1.0972101640582756
2.217369898170076,0.15284817285131352,-1.097033042946629
2.21708250183321,0.1532561381515491,-1.0969732979277969
2.2145386724342275,0.15145442011076637,-1.0968949878492547
2.214523907808008,0.15104413817589052,-1.0969278113505472
2.2137122364421815,0.15338940404425128,-1.0966597761217267
2.214418038909373,0.15301265391077074,-1.0967544686180333
2.214222581531989,0.15225220373988896,-1.0968002227476243
2.214143764881467,0.15155801525980694,-1.0968509285389998
2.2133086948015657,0.15293662077386022,-1.0966612502717912
2.213186860947948,0.1523016549793249,-1.0967031667298692
2.2111891421395127,0.1513414990222765,-1.0966038172255006
2.2104434796939,0.1526603175423451,-1.0964271380930088
2.2101585704465982,0.1520257972544714,-1.0964543839432728
2.2091489969039335,0.15116531598784166,-1.0964354093157715
2.20941292353097,0.15183633812152125,-1.0964032424904073
2.206569107443263,0.15071437414498512,-1.0962414362011677
2.206439047500335,0.15001878974403016,-1.0962876598738203
2.2056894457616907,0.15140686969975314,-1.0961048625132972
2.205390692350438,0.15081081148699627,-1.0961276648030398
2.205313800474821,0.15015205563673234,-1.096175594200905
2.20458722913887,0.15159172526386688,-1.09599056957923
2.204210032263319,0.15180613276986576,-1.0959388764477742
2.20513890382384,0.15041992394212145,-1.0961376048017795
2.2045119599864966,0.15188914551114113,-1.0959590605736031
2.2043860079145343,0.1512592287921038,-1.096000187242063
2.2025155133871817,0.15246283928948645,-1.0957321605405002
2.2020116881086853,0.15171967477707415,-1.0957488046453707
2.1997434980615713,0.15062741124464368,-1.0956361799936567
2.199622859327971,0.15219696091385237,-1.095494718457703
2.1990630619044937,0.15152326574020325,-1.0955005578761465
2.198017708713422,0.15290074263738057,-1.0952921038457397
2.197527061022676,0.15216936920127822,-1.0953089490484338
2.196981702210137,0.1514052361753273,-1.0953236113944111
2.1964368816366306,0.15052945917998317,-1.0953476143396847
2.1954107243829863,0.15190972791890633,-1.095140650482365
2.19491374060451,0.1512205885143223,-1.095153411914009
2.1940008510188935,0.15263652748661644,-1.0949536432123268
2.193522690578769,0.15189187795199888,-1.0949727139454242
2.192805070215712,0.15199966086365835,-1.0948993475319582
2.191040257727013,0.1531726205027239,-1.0946433552987953
2.190405591994616,0.15243379225515108,-1.0946478975558716
2.190731996373378,0.15186217750789321,-1.094724763748135
2.1902605340357377,0.15109210439312115,-1.0947465515776678
2.1893926999733417,0.15253563507798945,-1.0945485294205342
2.1889052262388677,0.15185204965645316,-1.094561681966863
2.188025596709771,0.15109459923042606,-1.094545792414773
2.1859189137070203,0.15237427256516334,-1.0942502405746204
2.185956134410897,0.15181314207467467,-1.094300284324865
2.1851016019020975,0.1510737198182197,-1.09428514633481
2.183385812658342,0.15013759152045286,-1.0942090958465402
2.1831592482504423,0.15188118579212084,-1.0940436430961005
2.182300205801311,0.15112599259984572,-1.0940294130471593
2.181517220939531,0.1504321902255371,-1.0940168983529344
2.180835251065342,0.14883344501977253,-1.0940887680060964
2.1797214591419536,0.15025639329687557,-1.093870387990621
2.1788712649800517,0.14951759474974685,-1.0938555873886915
2.178167933661845,0.14883368262332541,-1.0938493972036145
2.1774074077961454,0.14812636654694866,-1.0938400226278637
2.1779010604993845,0.1509339495282584,-1.0936506409417657
2.177328102833984,0.14936941923410357,-1.0937294450167334
2.17666326754852,0.14871716778109884,-1.0937240740961347
2.175886746821475,0.14799440747378712,-1.0937145496729743
2.175172907412257,0.14726238062791447,-1.093711421209762
2.1731025073028585,0.14844727984551048,-1.0934270134021276
2.1723142924297747,0.14774067657979228,-1.0934150948322388
2.171348797814842,0.14710449306704865,-1.0933814069661438
2.170334697518223,0.14646634932499403,-1.0933435206348965
2.169150688237446,0.1466851227962765,-1.093219065018191
2.1681113410616097,0.14604478122135806,-1.0931790960939054
2.167101264529558,0.14541688413251996,-1.0931407179892905
2.166075826017553,0.14475079227256188,-1.093104140391422
2.16479302703769,0.1453175064465423,-1.0929418602632266
2.165838714854936,0.1451029504383229,-1.0930535526137604
2.1648723174471565,0.14450516959980791,-1.0930165874217077
2.1638659438391175,0.1438802722558244,-1.0929782919245943
2.162766912516204,0.14413447835692494,-1.0928585126699293
2.1617488991177902,0.14349701772508477,-1.092820218341199
2.160713695002173,0.14285097366489802,-1.0927810958200181
2.1596834911594898,0.14222277957161883,-1.0927409363166118
2.158650775605776,0.14154403532247173,-1.092704758793274
2.1576573640780587,0.14092587997930023,-1.092667065297858
2.1566650613665623,0.140233028019203,-1.0926356884169393
2.1556769613473756,0.13957857873333435,-1.092601492349432
2.1555409625327537,0.13905495990375127,-1.0926328701380377
2.1536743433239396,0.13818553880344575,-1.0925377328190802
2.152438023075189,0.1375336734562143,-1.092481047709276
2.1512539455611455,0.1369019153096424,-1.092427377034078
2.1500881851799543,0.1362785326883083,-1.092374652934041
2.1509398074149897,0.13614039592277283,-1.09246257036857
2.149728073874989,0.13554585243266537,-1.0924033205536303
2.1486131138835933,0.1349842764355152,-1.0923500107521273
2.1475254288264214,0.13445023275005102,-1.0922968569027192
2.146400936790525,0.13380802004715386,-1.0922494032636685
2.1452303069473784,0.13316441142338387,-1.0921979256452643
2.144025772235774,0.13251988208584653,-1.0921434822148306
2.142892837154625,0.13189994471602873,-1.0920934169308463
2.1417476117974212,0.13128781856301064,-1.092041598642492
2.1405790811180587,0.1305749782040303,-1.0919960716565904
2.1393109768483574,0.1299119751902592,-1.0919374614212605
2.1381175258976555,0.12924903157737638,-1.0918855452378682
2.13706550822731,0.12769581715242578,-1.0919204191518372
2.1358828666040823,0.1270094695895877,-1.0918714208876232
2.1347174645523834,0.12630224261454326,-1.0918257074376605
2.1335286722764844,0.12563508153859743,-1.091774560325213
2.130605355338565,0.12342611100823753,-1.0916960932877946
2.1312642111491007,0.12338750043090019,-1.0917584291590166
2.1299943864036504,0.12284083405669105,-1.09168998165848
2.1286954428030276,0.12229419738292607,-1.0916189187131113
2.1274178000733706,0.12168991214715191,-1.0915545653749414
2.1261518858156827,0.12111015947820913,-1.0914892226045727
2.124900822890303,0.12051570508943393,-1.0914264361615276
2.1235459984065437,0.11985855306315168,-1.0913595571238204
2.122388366795682,0.11828909249527536,-1.0913863059902353
2.119218815660261,0.11599419858011772,-1.0912928947282516
2.1179504283484314,0.11535709435360686,-1.0912321034980184
2.11672854298417,0.1147625211630553,-1.09117194518381
2.1154557417720925,0.11413863363417143,-1.0911096578271757
2.114105149832959,0.11354795120179767,-1.091037626228457
2.112813348308659,0.11298373186512212,-1.090968667607708
2.111458998482907,0.11235458735763149,-1.0908995000541273
2.1101558096688424,0.11179185304316125,-1.0908293959972244
2.1089513240968683,0.11123808826281084,-1.0907674025015937
2.107909564991586,0.10875382431603547,-1.0908806896595105
2.1066274305110744,0.10816026094058345,-1.0908150408582102
2.1052995492658186,0.10750991031600149,-1.090750013473729
2.1038352444201482,0.10677538863282393,-1.0906797498409344
2.1024192358825773,0.10604113425364337,-1.0906137978165318
2.1013012075709385,0.10347893634153466,-1.0907267275419446
2.097888610548207,0.10221351921996813,-1.0905258216724794
2.0964761930434177,0.10155930753765235,-1.0904535298107785
2.095054856251494,0.10081902396831832,-1.0903876014757095
2.0938931706951793,0.09828174472881429,-1.0904945396100114
2.0925449264619056,0.09759928792415407,-1.090430357205265
2.0911803051752855,0.09696598535448864,-1.0903606140267996
2.0898879838360624,0.09632359444892696,-1.0902981151013957
2.088704722511066,0.09383490513597981,-1.0903990729248894
2.0874050866218727,0.09319483086505836,-1.0903357248131753
2.0859615677120655,0.09247738693724156,-1.0902659049928345
2.0847662810673233,0.0909457053342676,-1.0902861304928926
2.083373071680311,0.09023583501969779,-1.0902201948207955
2.080251914771974,0.0880265377844528,-1.090124001857768
2.0788688707485328,0.08741066937547748,-1.090051154447647
2.0777367508646805,0.0858631277353511,-1.0900783682558632
2.0763266128442814,0.08518004722136457,-1.0900086837406855
2.0751043444420576,0.08341601904415191,-1.0900458266052064
2.0736214982555454,0.08261081030400291,-1.0899797825633404
2.0725939432566243,0.08001647651137189,-1.0901035056068267
2.0711828566263017,0.07932154552018722,-1.0900347223019655
2.0698010793740536,0.07857217361495683,-1.0899731002680737
2.0710939451695776,0.07863902931463868,-1.0900835507370634
2.069767224842451,0.07794905829761967,-1.0900219251939176
2.0678669207347786,0.07508923223512803,-1.0900894296584283
2.0668173828970886,0.07242043942912402,-1.0902173774167063
2.065532822241138,0.07166768167326565,-1.090164760898134
2.064121128637783,0.07077063915994186,-1.0901127451818544
2.0630351517436685,0.06815150549648258,-1.0902332898836007
2.0625239606668977,0.0674077469751882,-1.090249322460778
2.0607957931168785,0.06369519146197838,-1.0904032475474978
2.060354462296818,0.06305776053058232,-1.0904166992063997
2.0584013675620882,0.060220061298949384,-1.0904776248674455
2.057081471569646,0.05941754044899189,-1.090425979401164
2.0566234708221645,0.057808192184681584,-1.0905188293740553
2.055317039783271,0.05705224163108183,-1.090464516063919
2.0539963150012372,0.056418300501868135,-1.0903987650750597
2.0529700847225714,0.05367424677050042,-1.090535068414453
2.051771776040554,0.05271221968547338,-1.090507609504616
2.04971386753161,0.05156077801816239,-1.090418779899338
2.0497016870098985,0.049095492655170575,-1.0906228764039971
2.049409618196875,0.048404081166612406,-1.0906542149352947
2.0495176209796355,0.04563386134398756,-1.0908944762247557
2.047434338191325,0.044483058236224865,-1.0908033165168853
2.0465218928118922,0.04155202535898983,-1.090965392878338
2.045357911920842,0.04040762269693188,-1.0909561937656602
2.044472920937775,0.03758443213224455,-1.091111757857389
2.0441494122072115,0.03673602409614379,-1.0911533422018556
2.044214254310666,0.03420597691477953,-1.091369740538034
2.0430830663052575,0.03314077048692937,-1.0913568924610502
2.0418932307009463,0.03223263485773209,-1.0913257084112444
2.041070944225904,0.029599616236653442,-1.0914710709699986
2.0416240867806086,0.02895444833956784,-1.0915744053955314
2.0408667394990303,0.02620025190653799,-1.091735681072795
2.039784204417872,0.025259564590600914,-1.0917168349345654
2.038745970395351,0.024224608065072373,-1.091709810312572
2.037872438740556,0.021477762491958707,-1.0918600483921714
2.0385322369549757,0.02084120772366374,-1.0919722366512503
2.0378251242281498,0.017767969120050714,-1.0921645744872799
2.036770562588211,0.016648618782595936,-1.092163108938557
2.0378273747912523,0.013873127131142304,-1.092488950174531
2.0381683268121957,0.01094620776541591,-1.0927631574484424
2.036271941135493,0.009552722328865698,-1.092708967730022
2.0369720133008338,0.008895332699030617,-1.0928265040793135
2.0363234249367697,0.005920818371624864,-1.093015876609182
2.035228133524234,0.004836900663988147,-1.0930078070723366
2.034538037125733,0.0018769098537500528,-1.0931922460748038
2.035117987220852,0.0011961905250699456,-1.0933009450686688
2.0341007955764487,0.00011677243471522325,-1.0932995092838775
2.0329676655303737,-0.0009301088191217277,-1.0932849617057578
2.0322357434525187,-0.003954505042402939,-1.093471008054198
2.031006230167642,-0.0051018628986494174,-1.09345617437477
2.0302495975718573,-0.008132184360529732,-1.0936404964981659
2.0308526627891426,-0.008914137652944049,-1.0937596955811022
2.029720157931031,-0.009928719673816089,-1.0937425157888545
2.0289298524068493,-0.012800455614394107,-1.0939106169622117
2.0285677884648643,-0.013740593472115259,-1.0939563763800948
2.027381384966406,-0.01496272219639777,-1.0939516344412237
2.025822968857444,-0.018147248364074803,-1.0940768434283261
2.02485740832606,-0.02027065191496613,-1.0941669332753694
2.023803376179816,-0.021438725830976335,-1.0941695705795615
