theta,tx,ty
-4.25036e-05,2.9717,-0.116075
-7.78022e-05,5.9245,-0.287292
-0.000121628,8.85145,-0.38193
-0.000158019,11.7931,-0.590738
-0.00018937,14.7485,-0.681689
-0.000108062,17.6752,-0.863557
0.000268811,20.5585,-0.949518
0.00234763,16.6906,1.03443
-0.000313121,10.3553,-0.101456
-0.00141408,5.86824,-0.257733
-0.00181434,5.15952,-0.760526
-0.00155494,5.74292,-0.415413
0.000723344,4.28571,0.722111
-0.00267816,3.10261,-1.37002
0.000924429,3.57389,0.569842
-0.000488882,5.96211,0.651219
-0.00212295,2.8942,0.115913
-0.00154862,3.17668,-1.81054
0.000141434,2.20707,-0.421442
