theta,tx,ty
2.684e-05,-0.0813033,0.503003
3.25531e-05,-0.156849,1.00628
0.000140671,-0.220905,1.38444
0.00013192,-0.266351,1.79575
0.000146981,-0.31108,2.09795
0.000184745,-0.35511,2.42862
0.000210349,-0.409217,2.76033
0.000200107,-0.4535,3.04475
0.000205923,-0.51327,3.30365
0.000197899,-0.570568,3.58112
0.000170998,-0.59019,3.81618
0.000140063,-0.594341,4.01288
0.000136976,-0.605993,4.2018
0.000141679,-0.624014,4.41622
0.000115805,-0.619501,4.6103
8.75451e-05,-0.621756,4.80824
6.15975e-05,-0.605792,4.97076
4.25896e-05,-0.577109,5.08304
1.99479e-06,-0.54334,5.16513
