theta,tx,ty
-6.62973e-05,2.8445,-0.0881828
-0.000187019,5.66744,-0.188653
-0.000272582,8.52918,-0.306426
-0.000376925,11.4244,-0.426054
-0.000417072,14.2245,-0.481266
-0.000478144,17.0796,-0.603113
-0.000516407,19.9936,-1.21964
-5.81788e-05,11.4057,1.37665
-0.00240962,6.7488,0.788373
-0.000253786,6.40167,-0.338236
0.000499726,3.29023,0.386594
-6.03186e-05,5.43149,-0.16311
0.000613215,5.07397,0.671278
0.00144972,4.176,0.999618
0.0039427,4.86946,1.33211
0.000217923,3.42877,0.402989
0.00120316,4.45457,1.13077
0.00126959,7.63127,2.14209
0.00126516,2.13917,1.25665
