theta,tx,ty
8.36696e-05,1.12379,0.96047
0.000159957,2.33261,1.9438
0.000251613,3.50985,2.95066
0.000287711,4.76341,3.9455
0.000336414,5.99417,4.94215
0.000403138,7.28889,5.93384
0.00048784,8.59169,6.93422
0.000500416,9.91219,7.9224
0.00057355,11.263,8.87598
0.0006344,12.5827,9.87294
0.000686988,13.9359,10.7709
0.000723085,15.3054,11.7581
0.000732534,16.7616,12.6824
0.0016159,18.4043,13.6076
-0.000847454,18.8372,12.0283
-0.00645505,10.2209,10.6622
-0.00684604,8.99024,10.3907
-0.00681771,8.67577,10.3573
-0.00507172,6.95434,7.09139
