theta,tx,ty
3.4472e-05,3.01067,-0.126358
3.13539e-05,5.97702,-0.325593
-1.26065e-05,8.93096,-0.583569
-2.74449e-05,11.9203,-0.848475
-7.59498e-05,14.8549,-1.14305
-2.5568e-05,17.7791,-1.54557
-0.000577706,20.4802,-2.23783
0.004917,15.6079,0.180474
0.00152984,9.08044,-1.29167
0.00156479,6.46199,-0.836965
0.000272054,7.21927,-0.725674
0.00200181,6.34547,-1.1868
0.000290659,7.20987,-0.460422
0.00189951,6.55523,-2.02326
0.00214867,1.61718,0.318016
0.00085064,4.04516,-0.695581
0.00404139,4.2924,-1.12732
0.00365947,3.38457,-0.864839
0.00104579,4.96332,-2.03442
