theta,tx,ty
-1.09053e-05,-0.0256187,0.00362229
-2.15975e-05,-0.048994,0.00296814
-3.1712e-05,-0.0881302,0.00347408
-4.40799e-05,-0.14239,0.00289612
-3.35106e-05,-0.267523,0.00515335
-3.4034e-05,-0.321548,0.00859528
-6.56219e-05,-0.406905,0.0161208
-4.13025e-05,-0.500129,0.0259047
-4.00051e-05,-0.522607,0.0282235
-4.02598e-05,-0.549613,0.0309913
-3.95463e-05,-0.565882,0.0322974
-4.48804e-05,-0.57498,0.0314764
-3.41323e-05,-0.608938,0.042389
-2.79755e-05,-0.641495,0.0513174
-2.37469e-05,-0.705214,0.0588498
-1.46699e-05,-0.767139,0.0635905
-3.61799e-05,-0.809301,0.071663
-4.36415e-05,-0.832286,0.0774603
-5.62016e-06,-0.900562,0.092028
