theta,tx,ty
-4.74053e-06,-0.00652236,-0.00809965
-1.23437e-05,-0.0263835,-0.0274318
-1.61516e-05,-0.047693,-0.045408
-1.72327e-05,-0.055286,-0.0594544
-1.67421e-05,-0.058521,-0.0715703
-2.48861e-05,-0.0618873,-0.085102
-3.03085e-05,-0.0649024,-0.0958234
-3.08771e-05,-0.0708682,-0.0974102
-3.02965e-05,-0.077081,-0.098478
-3.65068e-05,-0.0987491,-0.102051
-4.28822e-05,-0.119566,-0.105081
-4.4677e-05,-0.129094,-0.109367
-4.45054e-05,-0.133251,-0.112565
-5.3688e-05,-0.135597,-0.115349
-5.98671e-05,-0.135198,-0.11588
-6.28056e-05,-0.134142,-0.117866
-6.59863e-05,-0.133887,-0.118987
-6.94885e-05,-0.133144,-0.118507
-7.26476e-05,-0.132434,-0.118903
