theta,tx,ty
-7.67328e-05,2.37676,-1.05017
-0.000181885,4.86727,-2.14397
-0.000260049,7.32346,-3.14605
-0.000328043,9.78382,-4.20776
-0.000352426,12.2223,-5.21905
-0.000474607,14.6709,-6.16854
-0.000497421,17.0937,-7.09473
-0.00069946,19.6837,-7.7583
-0.000236765,8.70108,-3.39051
0.00145777,9.53784,-1.71036
0.000771774,8.32347,-1.35563
0.00180942,8.88064,-2.33079
0.000426487,5.17293,-2.16961
-0.000740239,5.02412,0.48791
0.000193667,5.89913,0.502441
-3.51957e-05,2.58301,-0.476426
-0.000164862,2.99469,-2.50878
-0.00115122,2.04846,0.189001
-0.00325101,1.95355,-2.11032
