theta,tx,ty
-3.57329e-05,2.26347,0.71442
-8.14805e-05,4.67797,1.42702
-0.000105705,6.92656,2.16769
-0.000155018,9.26307,2.93665
-0.000224319,11.4722,3.6943
-0.000252753,13.8536,4.53458
-0.000342832,16.131,5.35466
-0.000348197,18.5199,6.15948
-0.000317753,20.8933,6.97237
-0.000465522,23.1186,7.84348
0.00336451,15.9331,10.7683
0.00313009,9.427,10.5912
-0.00131354,13.2645,11.2597
-0.00019764,5.1168,6.62739
-0.000841085,8.14936,6.25316
-0.00056327,6.50623,3.05762
-0.000671763,4.2481,2.52492
-0.00292157,4.16557,5.48477
-0.00270264,6.44926,5.42353
