theta,tx,ty
6.20211e-05,3.86995,0.0185468
9.08005e-05,7.16137,0.0501314
5.9596e-05,10.3455,0.0842484
9.74814e-05,13.7503,0.1239
0.000122299,17.0347,0.185016
0.000956816,20.3685,-0.00568711
0.00205046,8.17074,2.23907
-0.00062209,7.31275,1.58596
0.000272256,6.50811,1.9986
-0.00109106,4.9368,-0.315916
0.000639029,4.74981,2.14446
0.00111537,3.24555,1.48883
0.00079975,2.91614,2.44516
9.12599e-05,5.72887,2.87333
0.00102618,3.81296,1.99019
7.14143e-05,3.11026,-2.06318
0.00323518,3.27175,-0.368087
0.00204001,2.31911,0.549953
0.0049828,1.5698,-1.73831
