theta,tx,ty
-2.12408e-05,2.87772,-0.0570628
-8.01669e-05,5.8307,-0.155207
-0.000101026,8.83455,-0.251932
-0.000152852,11.8901,-0.350448
-0.000178771,14.8185,-0.461886
-0.000167867,17.7507,-0.548025
-0.000354439,20.5702,-1.74158
0.00381808,19.303,1.53503
-4.76323e-05,9.0147,-0.206233
0.00039786,6.98501,-1.02012
-0.00016518,5.05257,0.656479
0.00215629,6.66468,1.85937
-0.000756131,2.38768,0.0296022
-0.0027764,2.72427,-0.624122
-0.0041483,2.33673,0.0300771
-0.000157093,4.47004,0.653164
-0.00192837,4.69529,0.349078
-0.00182299,4.25074,1.9346
0.00013866,2.27531,1.46759
