theta,tx,ty
5.38645e-07,0.00193427,-0.00372962
2.08182e-05,-0.0116433,-0.00443999
4.43661e-05,-0.0497561,-0.0231684
3.93699e-05,-0.0975378,-0.0407774
3.66795e-05,-0.136726,-0.0612889
5.07153e-05,-0.139934,-0.0594764
6.63455e-05,-0.14635,-0.0708132
7.05067e-05,-0.133765,-0.10277
9.0225e-05,-0.115159,-0.133516
0.000101638,-0.0829587,-0.19068
0.000135573,-0.0285076,-0.268408
0.000161207,-0.00625809,-0.281138
0.000187508,0.0324443,-0.312911
0.000201319,0.120029,-0.357876
0.000161952,0.230134,-0.396848
0.000169468,0.322919,-0.417811
0.000240414,0.42813,-0.495197
0.000294785,0.528527,-0.550757
0.000299,0.705598,-0.585087
