theta,tx,ty
4.9752e-05,-0.508348,-0.162975
7.62291e-05,-1.05327,-0.299302
0.000142408,-1.59852,-0.471808
0.000192041,-2.0873,-0.612034
0.000269017,-2.58868,-0.738718
0.000319921,-3.09962,-0.864097
0.000382861,-3.55199,-0.954151
0.000407186,-3.94869,-1.03772
0.000455875,-4.30066,-1.15292
0.000518352,-4.78522,-1.21036
0.000633825,-5.18744,-1.27491
0.000734593,-5.69472,-1.35607
0.000789344,-6.15735,-1.40653
0.00084108,-6.59721,-1.47993
0.00090526,-7.02017,-1.54949
0.00101487,-7.42656,-1.68784
0.00106753,-7.83141,-1.77176
0.00112067,-8.1781,-1.89347
0.00115899,-8.46495,-1.94552
