theta,tx,ty
-5.65741e-05,2.1378,-0.515228
-8.60033e-05,4.44085,-1.03913
-0.000171617,6.7343,-1.55099
-0.000189562,9.03106,-2.0297
-0.000272236,11.3159,-2.52783
-0.000266611,13.6386,-3.05001
-0.000362579,15.9456,-3.50874
-0.000507648,18.171,-4.36493
0.00193119,11.3281,-0.303526
0.00283533,8.55419,-0.158389
0.000817526,7.03167,0.915845
-0.000699529,6.22786,0.609601
0.00219982,8.69932,1.31216
0.00230886,4.96458,-1.37116
0.000798527,3.81497,0.140528
0.00394502,5.12733,-1.03288
0.0013501,6.37197,0.91916
0.000591246,5.23331,1.46063
-0.000469622,5.08454,1.29893
