theta,tx,ty
-4.52049e-07,-0.0388868,-0.0104926
2.87758e-06,-0.0761055,-0.019108
-3.11027e-06,-0.107891,-0.0288098
-6.91721e-06,-0.134366,-0.0325519
-2.66215e-06,-0.207024,-0.0406547
-1.40376e-05,-0.317746,-0.0474306
-2.29387e-05,-0.362553,-0.0668182
-3.80137e-05,-0.405561,-0.0809376
-3.17775e-05,-0.463887,-0.0820328
-2.56356e-05,-0.581788,-0.0823347
-9.62558e-06,-0.708153,-0.122148
7.93632e-06,-0.728621,-0.129216
4.39608e-05,-0.825035,-0.1491
6.89626e-05,-0.909931,-0.179415
9.49508e-05,-0.941256,-0.210282
0.000110858,-0.961837,-0.239278
9.49328e-05,-0.977139,-0.280029
7.19751e-05,-0.993637,-0.326178
8.62355e-05,-1.00124,-0.353834
