theta,tx,ty
3.57604e-05,-0.0437326,-0.0343057
8.30984e-05,-0.0494355,-0.0681357
0.000141555,-0.00858867,-0.108387
0.000217784,0.146058,-0.140803
0.000302735,0.409287,-0.198623
0.000451777,0.802449,-0.325683
0.000531232,1.14974,-0.417421
0.00060742,1.57934,-0.548354
0.000656943,2.04792,-0.692227
0.000756469,2.5668,-0.799852
0.000808743,3.02044,-0.938474
0.000886711,3.5422,-0.958248
0.000952442,4.16928,-0.999204
0.000964775,4.70646,-1.02131
0.00103374,5.26244,-1.05386
0.00111913,5.87659,-1.0834
0.00116214,6.67918,-1.07487
0.00125977,7.32463,-1.06508
0.0012632,8.14333,-1.10986
