theta,tx,ty
-9.53472e-06,-0.0163872,0.954912
-9.80189e-06,-0.0378908,1.94764
-1.91814e-05,-0.0801389,2.80556
-3.63366e-05,-0.0928736,3.68067
-2.28379e-05,-0.122558,4.43798
4.71056e-06,-0.167789,5.21189
-1.97491e-05,-0.277234,5.99996
3.44465e-06,-0.373281,6.75246
3.81986e-06,-0.429606,7.40095
3.54325e-06,-0.511463,8.12167
2.40509e-05,-0.583161,8.76627
1.24085e-05,-0.625632,9.31609
-5.00705e-05,-0.658797,9.897
-6.16029e-05,-0.718797,10.3601
-7.43092e-05,-0.78346,10.8779
-8.767e-05,-0.796436,11.3239
-0.000154947,-0.809713,11.8274
-0.000224371,-0.824855,12.237
-0.000268572,-0.846946,12.5573
