theta,tx,ty
1.48743e-05,-0.0484699,0.00739995
3.2764e-05,-0.166379,0.0116048
5.2874e-05,-0.261714,0.0116995
5.44988e-05,-0.366299,0.0141729
7.5455e-05,-0.477185,0.0182249
9.14328e-05,-0.57401,0.0189778
7.75602e-05,-0.675808,0.0164657
8.63128e-05,-0.733781,0.01493
0.000117708,-0.812717,0.0161719
0.000128768,-0.939681,0.0110334
0.000141083,-1.00906,0.00767954
0.000142495,-1.07055,-0.00082778
0.000159616,-1.17832,-0.00498748
0.000203046,-1.26327,-0.0235713
0.000252199,-1.35025,-0.0447841
0.000267296,-1.47378,-0.0667182
0.000271334,-1.53743,-0.0878319
0.000271495,-1.67631,-0.116987
0.00028968,-1.75141,-0.119762
