theta,tx,ty
4.30215e-07,3.0018,-0.11312
8.15811e-05,5.82521,-0.317049
7.04492e-05,8.68142,-0.481653
-2.12719e-05,11.271,-0.586343
4.60391e-05,13.856,-0.65293
6.3881e-05,16.3121,-0.736548
-2.86035e-05,18.8104,-0.813398
-0.0002048,21.1618,-0.853465
-0.000604711,23.8381,0.343395
0.00329896,14.8288,1.90154
0.00365359,11.8911,2.0108
0.00496069,9.2461,2.74415
0.00477126,9.65414,3.29029
0.00610718,7.06686,2.9929
0.00461505,7.23749,2.15581
0.00539476,8.78646,2.79144
0.00494684,8.99631,2.48137
0.00523128,8.25601,2.85371
0.00545285,6.85722,2.99054
