theta,tx,ty
-2.94527e-05,0.0184253,0.0174263
-4.86107e-05,0.0381384,0.055423
-9.12619e-05,0.0630418,0.093042
-0.00012794,0.0645853,0.11784
-0.000162276,0.0672282,0.137294
-0.000183187,0.0669851,0.159245
-0.000201067,0.0616361,0.176436
-0.000227387,0.0754521,0.185888
-0.000246272,0.0838997,0.19487
-0.00027762,0.0661694,0.202389
-0.000307773,0.040005,0.203293
-0.000314074,0.0433265,0.204288
-0.000323513,0.0513495,0.206617
-0.000355219,0.0651821,0.20264
-0.000397299,0.0898687,0.209659
-0.00044246,0.0977788,0.241595
-0.000485674,0.0986659,0.273818
-0.000515975,0.0873121,0.278393
-0.000527714,0.0797925,0.279309
