theta,tx,ty
1.70171e-05,-0.204543,0.00628621
3.03256e-05,-0.435918,0.0147551
6.78014e-05,-0.638786,0.0276206
0.00011469,-0.870841,0.0454487
0.00016082,-1.08987,0.0605132
0.000208534,-1.33277,0.0666288
0.000270955,-1.5929,0.0825833
0.000322553,-1.78626,0.0593439
0.00034145,-1.96949,0.0433598
0.000382111,-2.10736,0.0314743
0.000426948,-2.31911,0.0156114
0.000473047,-2.55589,-0.00800879
0.000527493,-2.77221,-0.0410776
0.00054924,-3.00467,-0.0626465
0.000602749,-3.17452,-0.0727509
0.000651121,-3.41041,-0.0893316
0.00067866,-3.639,-0.105368
0.000712731,-3.87627,-0.111451
0.000784549,-4.04014,-0.11668
