theta,tx,ty
-2.25652e-05,0.0326216,0.055924
-7.00684e-05,0.0824266,0.143764
-0.000133085,0.135508,0.239841
-0.000174723,0.168079,0.357168
-0.00024606,0.206787,0.457517
-0.000245077,0.225044,0.584545
-0.000281705,0.243065,0.689644
-0.000287465,0.248098,0.791807
-0.000321058,0.268971,0.856509
-0.000332739,0.290683,0.953044
-0.000384876,0.3223,1.04512
-0.00040549,0.378926,1.1086
-0.000403917,0.447563,1.22165
-0.00043287,0.489344,1.26648
-0.000419853,0.555996,1.34608
-0.000459947,0.602376,1.41361
-0.000443893,0.677921,1.50251
-0.000393045,0.619463,1.60523
-0.000402066,0.560001,1.63959
