theta,tx,ty
-2.79044e-05,-0.188831,-0.0113749
-4.75133e-05,-0.374157,-0.0200126
-5.25173e-05,-0.628061,-0.0333209
-2.82243e-05,-0.794359,-0.0302573
-2.03605e-05,-0.960804,-0.0345399
-1.75311e-05,-1.13558,-0.0357059
-2.41857e-05,-1.29309,-0.0588961
-3.39066e-05,-1.48619,-0.0688356
-5.62789e-05,-1.67418,-0.0573124
-5.93898e-05,-1.82848,-0.0528999
-3.67752e-05,-1.96377,-0.0590064
-2.72524e-05,-2.08035,-0.0863784
-6.94444e-05,-2.20088,-0.148201
-4.17081e-05,-2.3579,-0.180699
-3.64076e-05,-2.49624,-0.199131
-3.9557e-05,-2.59931,-0.207956
-2.83574e-05,-2.75231,-0.194521
-5.18133e-05,-2.87122,-0.214703
-2.59586e-05,-2.99509,-0.215512
