theta,tx,ty
2.27258e-05,0.0767164,0.042688
5.11589e-05,0.262293,0.069835
0.000115035,0.546925,0.0845927
0.000128539,0.921243,0.118134
0.000196302,1.22525,0.163512
0.000252295,1.65703,0.193588
0.000259219,2.03571,0.195571
0.000279641,2.51961,0.202215
0.000301288,2.97764,0.215411
0.00033101,3.44426,0.238691
0.000353572,3.97791,0.234983
0.000387473,4.57701,0.20312
0.00038271,5.08712,0.2092
0.000422954,5.77075,0.209871
0.000427098,6.3766,0.219245
0.000468349,6.95326,0.252832
0.000509031,7.66558,0.244532
0.000534057,8.37996,0.280722
0.000528796,9.16021,0.284066
