theta,tx,ty
-4.04853e-05,1.72194,-0.926888
-5.26477e-05,3.43373,-1.83464
-0.000118508,5.13,-2.7323
-0.000177905,6.94582,-3.65331
-0.00022775,8.72488,-4.44198
-0.000293663,10.3979,-5.27382
-0.000254838,12.1982,-6.11057
-0.000257293,14.038,-6.95021
-0.000307115,15.9009,-7.829
0.00957083,18.2585,-8.25463
0.00570786,12.3689,-4.72425
0.00197722,10.998,-7.08311
0.0055599,9.85867,-2.54948
0.00179254,6.19707,-1.4486
0.0017017,6.53401,-1.6499
0.00327722,7.14895,-3.26848
0.00325295,5.8939,-0.989677
0.00315148,5.93718,-1.99326
0.00242669,4.3474,-1.64842
