theta,tx,ty
3.29676e-05,-0.214073,-0.0418026
6.35519e-05,-0.486517,-0.0592195
3.68087e-05,-0.768562,-0.0780371
4.19013e-05,-0.951929,-0.0894503
6.4309e-05,-1.10731,-0.118034
8.55148e-05,-1.26657,-0.156302
0.000109285,-1.47002,-0.232592
7.95101e-05,-1.64096,-0.318343
6.83321e-05,-1.83732,-0.384134
4.28381e-05,-1.97523,-0.402496
7.68087e-05,-2.17846,-0.476858
8.84398e-05,-2.32069,-0.480659
5.1648e-05,-2.48289,-0.505922
4.26264e-05,-2.61706,-0.520306
7.58491e-05,-2.77028,-0.57151
5.28391e-05,-2.91371,-0.570254
8.1634e-05,-2.96711,-0.573116
5.04466e-05,-3.13289,-0.591484
2.26869e-05,-3.30494,-0.607432
