theta,tx,ty
3.25329e-06,1.74415,-0.829991
-1.36101e-05,3.42979,-1.6047
6.28265e-06,5.11988,-2.32053
-3.06968e-05,6.87585,-3.08172
-1.4755e-05,8.70423,-3.86974
1.18157e-05,10.3608,-4.62227
-7.12504e-05,12.2345,-5.31814
-1.75385e-05,14.0752,-6.07855
-5.29495e-05,15.9262,-6.8506
-3.71388e-05,17.8174,-7.61124
-7.4068e-05,19.7599,-8.22149
5.73935e-05,21.6599,-8.96866
0.000437475,11.8673,-7.92235
-0.000340266,10.127,-6.58417
0.000269562,9.04401,-8.40926
0.00154722,8.88139,-5.87309
0.00393172,6.65665,-4.85443
0.00425703,4.28396,-2.95887
0.00265672,3.56945,-3.46306
