theta,tx,ty
0.000100243,-0.378704,-0.186142
0.000136887,-0.672117,-0.206564
0.00026799,-0.987078,-0.366912
0.000315881,-1.214,-0.453385
0.000419089,-1.5367,-0.551817
0.000480523,-1.82189,-0.588123
0.000526996,-2.05196,-0.623909
0.000631356,-2.3016,-0.687452
0.000709426,-2.54428,-0.735778
0.000764163,-2.75158,-0.75881
0.000822018,-2.95491,-0.786974
0.000914427,-3.22186,-0.836574
0.00098368,-3.45378,-0.870958
0.00103138,-3.68218,-0.90385
0.00108403,-3.91481,-0.93971
0.0011597,-4.09541,-0.984089
0.00121637,-4.27481,-1.00303
0.00126199,-4.45915,-1.01914
0.00131368,-4.69784,-1.02603
