theta,tx,ty
1.13162e-05,-0.0714851,-0.0154082
2.56543e-05,-0.197244,-0.0229564
3.95738e-05,-0.285254,-0.0331502
6.35055e-05,-0.349883,-0.0439549
8.45253e-05,-0.428802,-0.0532167
0.000111702,-0.489916,-0.0907468
0.000142959,-0.539706,-0.128258
0.000139963,-0.653761,-0.157363
0.000162223,-0.754181,-0.17331
0.000153861,-0.726086,-0.176588
0.000116206,-0.640553,-0.180807
0.000122672,-0.271568,-0.190779
0.00011672,0.0446151,-0.195271
0.000140613,0.366316,-0.227324
0.000179647,0.741171,-0.267318
0.000220667,0.977079,-0.339415
0.000250257,1.17392,-0.392987
0.000270199,1.37063,-0.51578
0.000292636,1.59014,-0.64423
