theta,tx,ty
-2.00052e-05,2.25519,-1.17862
-2.42896e-05,4.60489,-2.40385
-4.22488e-05,6.96399,-3.6543
-0.000121176,9.28606,-4.85366
-8.74798e-05,11.6193,-6.07539
-0.000146855,13.9627,-7.33215
-0.000164936,16.2814,-8.66698
-0.00021197,18.6581,-9.97368
-0.000151311,21.1858,-10.9431
-0.00197813,22.8849,-12.8415
-0.00126475,13.9823,-9.88728
-0.00355463,7.66919,-6.9168
-0.00389086,8.12549,-6.58183
0.000621528,8.09849,-6.79119
0.000468296,4.6679,-5.5591
0.00395414,7.54496,-5.1072
0.00371137,5.98607,-4.88148
0.00456272,6.60839,-5.4008
0.00397766,7.47879,-5.63752
