theta,tx,ty
1.61258e-05,-0.232596,-0.00465735
3.8936e-05,-0.509478,-0.0141272
7.1032e-05,-0.786672,-0.00877977
9.84303e-05,-1.01397,0.0033114
0.000154323,-1.2392,0.00443538
0.000191962,-1.51019,-0.000869117
0.000219948,-1.76646,-0.01465
0.00024234,-1.91836,-0.0328439
0.000276176,-2.12876,-0.0327328
0.000304457,-2.35109,-0.0372885
0.000394768,-2.57893,-0.0651197
0.000403252,-2.8126,-0.0729877
0.000402029,-2.91212,-0.0687896
0.000416162,-3.04164,-0.0448134
0.000451121,-3.2313,-0.0110982
0.0004424,-3.43198,0.0104757
0.000447947,-3.64798,0.0411833
0.000456488,-3.84648,0.0694479
0.000438913,-4.002,0.0594192
