theta,tx,ty
-7.78951e-06,0.00246569,-0.0104539
-2.07362e-05,0.0048825,-0.0195314
-4.15157e-05,0.0139432,-0.0278012
-5.48741e-05,0.0259284,-0.0334291
-7.83329e-05,0.0598678,-0.046637
-9.56704e-05,0.100042,-0.0568033
-0.000120922,0.116602,-0.0711579
-0.000143054,0.128576,-0.081908
-0.000155458,0.136063,-0.0791176
-0.000163448,0.14099,-0.0772182
-0.000237146,0.160711,-0.0860101
-0.000246395,0.162239,-0.0852539
-0.000260727,0.170999,-0.0861598
-0.000279716,0.196928,-0.0924733
-0.000333577,0.223267,-0.104469
-0.000366605,0.244195,-0.113814
-0.000392981,0.269671,-0.114875
-0.000412045,0.283973,-0.115602
-0.000426938,0.267954,-0.102581
