theta,tx,ty
3.52949e-05,-1.7628,0.0366593
6.21385e-05,-3.52547,0.0302622
0.000145427,-5.40265,0.00936747
0.00022965,-7.23416,-0.0659225
0.000297292,-9.11761,-0.165086
0.000317551,-11.0146,-0.279622
0.000409681,-12.8514,-0.455937
0.00046652,-14.6342,-0.629135
0.000526274,-16.4328,-0.779605
0.000541264,-18.2128,-1.01403
3.1645e-05,-19.876,-1.16566
0.000647351,-21.6717,-1.20327
0.00154315,-14.7683,-2.30205
-0.000110426,-13.5399,-3.53272
0.00140367,-10.9247,-1.67516
-0.00046765,-8.85195,-0.858497
-0.00214366,-9.09364,-0.374546
-0.00401376,-7.2237,-0.789464
-0.00315379,-6.72956,-0.352113
