theta,tx,ty
-1.80013e-06,1.37271,0.0039845
1.70672e-05,2.81185,-0.0217756
2.46353e-05,4.18629,-0.0708463
-1.21173e-05,5.62154,-0.204615
1.83398e-05,7.02439,-0.298447
2.56326e-05,8.61763,-0.489702
0.000102696,10.0258,-0.651652
3.66121e-05,11.5339,-0.885272
6.35183e-05,12.9887,-1.07698
6.22151e-05,14.5434,-1.31816
0.000105527,16.0762,-1.60774
6.85212e-05,17.5936,-1.90516
0.000116554,18.9808,-2.14527
6.92274e-05,20.6609,-2.38595
0.00248934,13.1487,-0.517275
0.00172289,10.8406,-0.30932
0.000891033,10.9531,-0.564247
-0.0011578,7.97674,3.02099
-0.0027981,7.33292,1.16199
