theta,tx,ty
6.27348e-05,-0.563151,-0.0193685
7.69246e-05,-1.05051,-0.0405955
6.74366e-05,-1.44328,-0.050069
0.00013782,-1.78328,-0.0500645
0.00015046,-1.90627,-0.0406072
0.000154615,-1.95913,-0.0301211
0.000181011,-2.01888,-0.0318241
0.000209713,-2.0786,-0.0348315
0.000237566,-2.2351,-0.0294785
0.000273149,-2.3909,-0.0221878
0.000320119,-2.64324,0.01675
0.000344745,-2.90645,0.0449032
0.000372038,-3.1385,0.0594397
0.000398936,-3.40766,0.0804374
0.000415896,-3.6983,0.104678
0.000422941,-3.94792,0.119045
0.000446721,-4.21039,0.149903
0.000481802,-4.48652,0.185933
0.000488851,-4.71477,0.235019
