theta,tx,ty
7.27661e-06,2.03906,0.954837
0.000152718,4.58009,1.99273
4.48823e-05,6.76214,2.90276
0.000278495,8.94568,3.75773
0.00035444,10.841,4.52793
0.000351518,12.7213,5.25102
0.00045589,14.5707,6.01255
0.000571435,16.2891,6.78403
0.000626166,18.1115,7.5892
0.000515134,19.8334,8.40493
0.0002129,21.4467,9.24516
0.00267732,22.9655,8.49801
-0.00163872,11.6106,11.0401
-0.00187079,8.68121,7.5064
-0.00550049,12.1213,10.0892
0.000482369,7.14197,9.48794
-0.000310876,7.63892,8.55141
0.00263085,8.52507,5.60195
0.00339161,7.7081,5.16847
