theta,tx,ty
2.07083e-05,-0.238613,0.00247329
4.12978e-06,-0.440072,0.00925128
2.19753e-05,-0.453191,0.0161964
3.23309e-05,-0.464451,0.02384
4.04827e-05,-0.326163,0.0315122
5.28365e-05,-0.10974,0.038803
0.000100874,0.184533,0.0246618
0.000124022,0.615971,-0.015841
0.000161171,1.07972,-0.0840925
0.000188682,1.64327,-0.155067
0.000213154,2.12745,-0.172663
0.000271696,2.72636,-0.219538
0.000293208,3.26948,-0.254431
0.000361531,3.93464,-0.274712
0.000431053,4.48835,-0.293322
0.000421924,5.14189,-0.293367
0.000470203,5.8133,-0.31941
0.000513128,6.51144,-0.336247
0.000518539,7.17376,-0.342541
