theta,tx,ty
5.46058e-05,-0.264893,-0.0630107
9.30404e-05,-0.595922,-0.108969
0.000120535,-0.909115,-0.152383
0.00014818,-1.16966,-0.202603
0.000226131,-1.50983,-0.290639
0.000274061,-1.82149,-0.334359
0.000318087,-2.07839,-0.418446
0.000361785,-2.35673,-0.471419
0.000393906,-2.66646,-0.537551
0.000415409,-2.92497,-0.5975
0.000459763,-3.18464,-0.625838
0.000497952,-3.43574,-0.661363
0.000503327,-3.76154,-0.746675
0.000513742,-3.97663,-0.817539
0.000586963,-4.14494,-0.873348
0.00060555,-4.34539,-0.921066
0.000643585,-4.57469,-0.96121
0.000660544,-4.78212,-0.993943
0.000671337,-4.99711,-1.01894
