theta,tx,ty
1.0931e-05,-0.085614,-0.0138285
2.59056e-05,-0.137301,-0.0172995
3.85531e-05,-0.297541,-0.0274523
4.23546e-05,-0.360866,-0.0333639
5.48092e-05,-0.445359,-0.0398644
6.71563e-05,-0.521843,-0.044329
6.69873e-05,-0.614344,-0.0518671
7.19948e-05,-0.754505,-0.0527044
9.64262e-05,-0.782327,-0.0678439
0.000124965,-0.806598,-0.0851929
0.000151937,-0.849932,-0.11981
0.000170567,-0.881958,-0.151961
0.000168488,-0.929159,-0.172184
0.000176526,-0.970659,-0.186673
0.000190726,-0.998544,-0.198747
0.000197589,-1.01378,-0.207782
0.000194959,-1.0742,-0.223473
0.00020772,-1.14671,-0.230973
0.000206643,-1.19019,-0.239463
