theta,tx,ty
-1.6751e-05,1.87656,1.22887
-1.24018e-05,3.77325,2.51713
-4.66325e-05,5.51596,3.77463
2.71719e-05,7.14699,5.0168
-4.46637e-05,8.79755,6.26701
-2.78188e-06,10.3835,7.53377
-3.62831e-05,11.9822,8.83603
-2.87328e-05,13.3971,10.1255
-1.99788e-05,14.7375,11.425
-6.35408e-05,16.1668,12.8148
-0.00528311,16.0893,11.1013
-0.00874289,8.0848,10.1404
-0.00566282,6.03948,4.02607
-0.0043515,3.95752,2.76193
-0.00440808,5.31049,4.99855
-0.000976081,6.56575,3.91641
-0.00184471,6.38906,6.46052
-0.00218356,6.08161,6.74113
-0.00232928,7.40678,7.42785
