x,y,z
2.232544,0.17482191,-1.0965657
2.2318754,0.17485176,-1.0965033
2.2311676,0.1748443,-1.0964403
2.2326717,0.17345384,-1.0966911
2.2319486,0.1734742,-1.0966246
2.2310638,0.17439331,-1.0964687
2.232384,0.17400303,-1.0966196
2.2314422,0.17483208,-1.0964661
2.230736,0.17488167,-1.0963986
2.229939,0.17489967,-1.0963255
2.2310672,0.17537293,-1.0963874
2.2303758,0.17545131,-1.0963188
2.2296705,0.17553079,-1.0962489
2.231309,0.17408541,-1.0965163
2.2305794,0.17408276,-1.096451
2.2318566,0.17452659,-1.0965286
2.2312717,0.17457545,-1.0964721
2.2324793,0.17501087,-1.0965443
2.2317939,0.17503574,-1.0964806
2.233019,0.17549884,-1.0965521
2.2322936,0.1755135,-1.0964859
2.232184,0.17372657,-1.0966246
2.2335591,0.17424503,-1.096705
2.2329907,0.17425671,-1.0966529
2.2342944,0.17467919,-1.0967348
2.2336802,0.17468062,-1.0966794
2.2330616,0.17468317,-1.0966238
2.2345438,0.1751701,-1.0967162
2.2329917,0.17495814,-1.0965946
2.23367,0.17338668,-1.0967863
2.2330344,0.17343464,-1.0967252
2.2343714,0.17392829,-1.0968041
2.2337518,0.17389145,-1.0967517
2.2321963,0.17376488,-1.0966226
2.2317142,0.17283995,-1.0966563
2.2329512,0.17427747,-1.0966475
2.2323015,0.17426166,-1.0965908
2.2328973,0.17264223,-1.0967789
2.232314,0.17174453,-1.0968013
2.2305026,0.1723955,-1.0965846
2.2298155,0.17237236,-1.0965247
2.229565,0.17237836,-1.0965018
2.2314506,0.17282477,-1.0966339
2.231185,0.17283458,-1.0966092
2.230917,0.17283991,-1.0965848
2.2307134,0.17290625,-1.096561
2.2309337,0.17114618,-1.0967273
2.2307358,0.17114195,-1.0967098
2.2304685,0.17117545,-1.096683
2.2301836,0.17116702,-1.0966582
2.2299142,0.17116341,-1.0966344
2.2296515,0.17122269,-1.0966058
2.2293282,0.17120081,-1.0965786
2.2290792,0.17118686,-1.0965574
2.2293048,0.16945982,-1.0967214
2.2290049,0.16944318,-1.0966959
2.228705,0.16942796,-1.0966703
2.228427,0.16941862,-1.0966461
2.2281365,0.16942005,-1.0966198
2.2278209,0.16937642,-1.0965952
2.2275481,0.16938427,-1.09657
2.2275388,0.16939984,-1.0965679
2.2254548,0.16912603,-1.0964037
2.2254043,0.16913708,-1.0963984
2.2253218,0.16908866,-1.0963949
2.2260184,0.1665357,-1.0966699
2.2259765,0.16653252,-1.0966663
2.2259402,0.1665178,-1.0966644
2.2258677,0.16651294,-1.0966582
2.225801,0.16648255,-1.0966548
2.2257602,0.1664922,-1.0966504
2.2238152,0.16620511,-1.0964997
2.2237782,0.16618645,-1.096498
2.223751,0.16618574,-1.0964955
2.2242422,0.16443682,-1.0966852
2.224184,0.16438967,-1.096684
2.2241354,0.16440988,-1.0966778
2.2240865,0.16441992,-1.0966725
2.224083,0.16439557,-1.0966743
2.2240756,0.16440678,-1.0966728
2.224048,0.16443962,-1.0966675
2.2240345,0.16448355,-1.0966626
2.2221026,0.16424476,-1.0965092
2.2220862,0.16425298,-1.0965071
2.2223694,0.16335598,-1.0966071
2.2223973,0.16337061,-1.0966084
2.2224035,0.163347,-1.0966109
2.2224617,0.16334306,-1.0966165
2.2224813,0.16335437,-1.0966172
2.2225373,0.16338624,-1.0966196
2.222567,0.16342685,-1.0966189
2.2225757,0.16343573,-1.0966189
2.2207956,0.16231775,-1.0965524
2.2207642,0.16236508,-1.0965455
2.2207828,0.16239953,-1.0965444
2.2211323,0.16147473,-1.0966526
2.2211814,0.16150427,-1.0966547
2.2212043,0.16154397,-1.0966533
2.2211876,0.16159488,-1.0966476
2.221231,0.16163579,-1.0966481
2.2212076,0.16158465,-1.0966502
2.22206,0.16176534,-1.0967118
2.2191916,0.16124053,-1.096498
2.2192082,0.16128476,-1.0964959
2.2192297,0.16133454,-1.0964936
2.219705,0.15947518,-1.096691
2.2197447,0.15946814,-1.0966952
2.2197802,0.15943457,-1.0967011
2.2198372,0.15947366,-1.096703
2.2198524,0.1594694,-1.0967047
2.219931,0.15952218,-1.0967073
2.2208521,0.15974307,-1.0967716
2.2179875,0.15913895,-1.0965649
2.2179756,0.15910536,-1.0965667
2.2180147,0.15913416,-1.0965676
2.218061,0.15916187,-1.0965695
2.2180903,0.15917034,-1.0965714
2.2181306,0.15922014,-1.096571
2.218597,0.1574291,-1.096762
2.2186296,0.15747294,-1.0967612
2.2186732,0.15749907,-1.0967629
2.2186828,0.15747578,-1.0967658
2.217698,0.15722857,-1.0966979
2.2177172,0.15710568,-1.0967098
2.2177424,0.15704648,-1.0967171
2.2177932,0.15700889,-1.0967247
2.2178135,0.15692076,-1.0967339
2.2178037,0.15683824,-1.0967399
2.2178357,0.15677822,-1.0967478
2.2178507,0.15676521,-1.0967501
2.2178967,0.15674403,-1.0967561
2.217928,0.15669897,-1.0967627
2.2179537,0.15665412,-1.0967686
2.2156353,0.15421897,-1.0967634
2.2156634,0.15412922,-1.0967734
2.2156835,0.15405706,-1.096781
2.2156842,0.15400371,-1.0967855
2.2156816,0.15391272,-1.0967929
2.2157152,0.15386349,-1.0968001
2.2157445,0.1538041,-1.0968077
2.2158008,0.15376224,-1.0968161
2.2158687,0.1537275,-1.0968251
2.2159252,0.15367821,-1.0968344
2.215963,0.15364707,-1.0968404
2.2160268,0.15364137,-1.0968465
2.2160466,0.15365054,-1.0968475
2.216129,0.15362224,-1.0968573
2.2146645,0.15133692,-1.0969161
2.2147446,0.15127937,-1.0969281
2.2147994,0.15120745,-1.096939
2.2148576,0.15111965,-1.0969515
2.2148924,0.15107414,-1.0969584
2.2149086,0.15102458,-1.096964
2.21496,0.15097606,-1.0969726
2.2150407,0.15094316,-1.0969826
2.2151055,0.15087989,-1.0969937
2.2159832,0.15101106,-1.0970615
2.2160323,0.15095036,-1.0970709
2.216106,0.15091501,-1.0970805
2.2161605,0.15084404,-1.0970914
2.2162175,0.15079394,-1.0971006
2.2167048,0.14873159,-1.097316
2.2167802,0.14851338,-1.097341
2.216836,0.14830117,-1.0973636
2.216908,0.14809522,-1.0973872
2.2169743,0.14789799,-1.0974095
2.214219,0.14715317,-1.0972242
2.2142613,0.14696881,-1.0972435
2.2143264,0.14679578,-1.0972637
2.2143762,0.14660133,-1.0972843
2.215297,0.14657854,-1.097369
2.2153592,0.14636454,-1.0973923
2.2154164,0.1462236,-1.097409
2.2154465,0.14603527,-1.0974275
2.21549,0.14580509,-1.0974506
2.2155428,0.14561978,-1.0974708
2.2155719,0.1454745,-1.0974854
2.2155786,0.1453475,-1.0974965
2.215647,0.14517838,-1.0975168
2.2156744,0.14505036,-1.0975299
2.2128854,0.14438526,-1.097335
2.2128968,0.14378592,-1.0973859
2.2128673,0.1432386,-1.0974288
2.212399,0.14459452,-1.097274
2.2128038,0.14218555,-1.0975108
2.2127802,0.14164053,-1.097554
2.2123194,0.14297052,-1.097402
2.212348,0.14259884,-1.0974355
2.212286,0.14203759,-1.0974767
2.2122483,0.14158279,-1.097511
2.2122045,0.14112714,-1.0975451
2.2121398,0.14065333,-1.0975788
2.211018,0.13989195,-1.0975413
2.2109637,0.13930723,-1.0975852
2.2109108,0.13874838,-1.0976269
2.210966,0.13841727,-1.0976596
2.2100444,0.13767087,-1.097639
2.209989,0.1372551,-1.0976685
2.2097917,0.13777646,-1.0976075
2.2096791,0.13742167,-1.0976269
2.2095628,0.13708833,-1.0976441
2.2093544,0.13649191,-1.0976751
2.208664,0.13857612,-1.0974398
2.2065725,0.13744403,-1.0973463
2.206285,0.1369011,-1.0973656
2.206099,0.13621601,-1.0974059
2.2056336,0.13736477,-1.0972686
2.205297,0.13674426,-1.09729
2.2050753,0.1361256,-1.0973217
2.2048545,0.1355715,-1.097348
2.20259,0.13630897,-1.0970833
2.2024026,0.13575596,-1.0971127
2.202378,0.13434505,-1.0972278
2.2018957,0.1355581,-1.0970836
2.201744,0.134996,-1.0971167
2.2024164,0.13460615,-1.0972095
2.2022333,0.13403079,-1.0972409
2.2015886,0.1361111,-1.0970099
2.2013571,0.13550292,-1.0970398
2.201199,0.13488707,-1.0970769
2.2007575,0.13622771,-1.0969257
2.2001963,0.13555339,-1.0969315
2.199641,0.1349031,-1.0969357
2.198786,0.136201,-1.096751
2.1982336,0.13553378,-1.0967569
2.197626,0.13487996,-1.0967569
2.1968803,0.1360479,-1.0965927
2.1955118,0.13523924,-1.0965372
2.1950078,0.13461983,-1.0965436
2.1950607,0.13604894,-1.0964293
2.1944876,0.13530937,-1.0964395
2.195726,0.13504069,-1.0965729
2.1950488,0.1355606,-1.0964689
2.1944966,0.13481885,-1.0964811
2.1940029,0.13407663,-1.0964985
2.1931844,0.13540053,-1.0963149
2.1926079,0.13461667,-1.0963285
2.1920981,0.13387865,-1.0963442
2.1916366,0.13322356,-1.0963572
2.1908514,0.1345594,-1.0961757
2.1904097,0.13379915,-1.0961993
2.1886418,0.13300502,-1.0961068
2.1883912,0.13453302,-1.095957
2.1868358,0.13368002,-1.0958885
2.1869612,0.13325782,-1.0959349
2.1857543,0.13465258,-1.0957105
2.186674,0.13430443,-1.095822
2.1860008,0.13361505,-1.095819
2.1850822,0.13385706,-1.0957164
2.1838696,0.13518824,-1.0954968
2.1823065,0.13438252,-1.0954236
2.181622,0.13380891,-1.0954099
2.1803057,0.13523789,-1.0951729
2.1796093,0.1345509,-1.0951675
2.1789339,0.13386351,-1.0951641
2.180883,0.13373175,-1.09535
2.1802058,0.13307104,-1.0953443
2.17894,0.13432175,-1.0951265
2.1782749,0.1336092,-1.0951262
2.1776917,0.13295716,-1.095128
2.1769009,0.13231187,-1.0951109
2.17617,0.13091585,-1.0951614
2.1767936,0.13156742,-1.0951631
2.17561,0.13191792,-1.0950278
2.1738744,0.13115832,-1.0949352
2.1729574,0.1305528,-1.0949035
2.1718132,0.13083026,-1.0947776
2.1708996,0.130241,-1.0947447
2.1728199,0.12934053,-1.0949919
2.1716824,0.12958083,-1.0948699
2.1708078,0.12899789,-1.0948399
2.1698668,0.12837288,-1.0948075
2.1680965,0.12756258,-1.0947161
2.1671352,0.12692659,-1.0946827
2.1686654,0.12774935,-1.0947516
2.166692,0.12778065,-1.0945718
2.165802,0.12715936,-1.0945437
2.1648517,0.12654357,-1.0945097
2.1639256,0.1259641,-1.0944748
2.1629612,0.12531437,-1.0944424
2.1620429,0.12466669,-1.0944139
2.1635528,0.12468131,-1.0945482
2.1616101,0.12391158,-1.0944378
2.160498,0.123344235,-1.0943854
2.1594367,0.12277111,-1.0943378
2.158371,0.12217994,-1.0942914
2.157279,0.12161675,-1.0942402
2.1579208,0.121444,-1.0943122
2.1568367,0.12085509,-1.0942639
2.1556964,0.12021147,-1.0942152
2.1546187,0.11957684,-1.0941713
2.153493,0.11891435,-1.0941255
2.1523652,0.1183079,-1.0940747
2.1511827,0.117660254,-1.0940225
2.15014,0.117023535,-1.093982
2.1490147,0.116408795,-1.0939322
2.1497045,0.11625987,-1.0940064
2.1485653,0.11566766,-1.0939535
2.1474576,0.115062326,-1.0939045
2.1463575,0.1144327,-1.0938582
2.1452413,0.1138326,-1.0938079
2.1440482,0.11322509,-1.0937514
2.1428716,0.11267293,-1.0936918
2.143364,0.11248259,-1.0937519
2.142213,0.11193778,-1.093694
2.140977,0.111359835,-1.093631
2.1397338,0.110808566,-1.0935655
2.1384208,0.11020164,-1.093498
2.1374562,0.10783292,-1.0936087
2.1370416,0.10747376,-1.0936015
2.1357796,0.10680621,-1.0935436
2.133731,0.106035866,-1.0934241
2.1324935,0.105432376,-1.0933632
2.1311812,0.10472274,-1.0933045
2.1299162,0.10397026,-1.0932536
2.1290007,0.10155393,-1.0933726
