x,y,z
2.2423143,0.22735202,-1.0930703
2.2416859,0.22623694,-1.0931067
2.2409902,0.22629774,-1.0930393
2.2421117,0.22694752,-1.0930858
2.2414017,0.22694688,-1.0930221
2.2406638,0.22697441,-1.0929537
2.2417994,0.22751637,-1.0930104
2.241068,0.22763345,-1.0929351
2.2405648,0.22681509,-1.092958
2.24259,0.2276386,-1.0930712
2.2409878,0.22747777,-1.0929408
2.240131,0.22828862,-1.0927966
2.2423067,0.22811511,-1.0930061
2.2407885,0.22793429,-1.092885
2.242022,0.22848687,-1.0929496
2.2421875,0.22872163,-1.092945
2.2409968,0.22635466,-1.0930352
2.242917,0.22796783,-1.0930731
2.2442858,0.22862001,-1.0931418
2.2436075,0.22881064,-1.093065
2.2421627,0.22860275,-1.0929527
2.2435145,0.22910827,-1.0930319
2.2437963,0.2293989,-1.093033
2.2444234,0.22892308,-1.0931289
2.2439673,0.22898594,-1.0930827
2.2443523,0.2281253,-1.0931889
2.2447915,0.2284085,-1.0932047
2.24509,0.22868383,-1.0932086
2.244536,0.2287519,-1.0931532
2.2450852,0.22903955,-1.0931785
2.2447243,0.22817498,-1.0932181
2.2441497,0.22711548,-1.0932548
2.2454567,0.22775389,-1.0933189
2.244913,0.2277111,-1.0932736
2.2443469,0.22768603,-1.093225
2.2437468,0.22779182,-1.0931623
2.244952,0.22834188,-1.0932246
2.2442493,0.2284262,-1.0931547
2.243734,0.22828478,-1.0931201
2.243095,0.22836642,-1.093056
2.2427022,0.226237,-1.0931981
2.2444026,0.22692198,-1.0932935
2.2442322,0.22700512,-1.0932713
2.2441163,0.22701228,-1.0932603
2.2439766,0.22709656,-1.0932407
2.2438405,0.22719981,-1.09322
2.2436433,0.22718161,-1.0932038
2.245327,0.22779876,-1.0933034
2.2451425,0.22778244,-1.0932884
2.2452438,0.22574407,-1.093467
2.2449746,0.22576505,-1.0934412
2.244826,0.22578405,-1.0934262
2.2446094,0.22581553,-1.0934043
2.244427,0.2259469,-1.0933769
2.2461658,0.22662479,-1.0934765
2.2459955,0.22664824,-1.0934592
2.245771,0.22671789,-1.0934333
2.245556,0.22675046,-1.0934113
2.2453089,0.22679721,-1.0933852
2.2450151,0.2268723,-1.0933526
2.2447433,0.22695035,-1.0933218
2.2447793,0.22699165,-1.0933216
2.24482,0.22703293,-1.0933218
2.2448566,0.22704835,-1.0933237
2.2447858,0.22711743,-1.0933118
2.244742,0.22720376,-1.0933006
2.2450268,0.2252562,-1.0934882
2.2450013,0.22534946,-1.0934782
2.244954,0.22544512,-1.093466
2.244903,0.22550192,-1.0934566
2.2448282,0.22550759,-1.0934494
2.244813,0.22550005,-1.0934486
2.2447944,0.22553542,-1.0934441
2.2447803,0.22557148,-1.0934398
2.2429779,0.22510944,-1.0933166
2.2429245,0.22517462,-1.0933063
2.2428918,0.22522157,-1.0932995
2.2428498,0.22527039,-1.0932916
2.2428088,0.22533613,-1.0932825
2.2427726,0.22543612,-1.0932709
2.242773,0.22547917,-1.0932674
2.2427802,0.22552311,-1.0932643
2.2428226,0.22559232,-1.0932624
2.2428951,0.2256694,-1.0932626
2.2432704,0.22366932,-1.0934627
2.2433286,0.22375914,-1.0934603
2.2433987,0.22385871,-1.0934584
2.2434971,0.2239494,-1.0934597
2.243565,0.22408175,-1.0934548
2.2436504,0.22417237,-1.0934548
2.243703,0.22420348,-1.093457
2.2437048,0.22431818,-1.0934477
2.2437193,0.22435357,-1.093446
2.2437158,0.22455427,-1.093429
2.2437701,0.2246222,-1.0934281
2.243814,0.2247836,-1.0934187
2.2438426,0.22494704,-1.0934076
2.2433805,0.2273364,-1.0931673
2.2434282,0.227468,-1.0931606
2.2434814,0.22764522,-1.0931506
