x,y,z
2.1751735,0.27583462,-1.0830102
2.1744394,0.27583456,-1.0829444
2.176485,0.2755844,-1.0831487
2.174942,0.27543765,-1.0830225
2.1741717,0.27545774,-1.0829517
2.1735175,0.27551782,-1.0828879
2.1745102,0.27594274,-1.0829418
2.175067,0.274435,-1.0831172
2.1743116,0.2744646,-1.0830469
2.175309,0.27488065,-1.0831017
2.1736171,0.27556333,-1.0828931
2.1729147,0.27566564,-1.0828216
2.1741803,0.27523327,-1.0829711
2.1734977,0.2752711,-1.0829067
2.174552,0.27572846,-1.0829632
2.1740184,0.27578393,-1.0829108
2.1751232,0.27625445,-1.0829707
2.175776,0.2747798,-1.083152
2.1740665,0.27544883,-1.082943
2.1753712,0.27501604,-1.083096
2.1745052,0.27591556,-1.0829436
2.1759758,0.27555335,-1.0831056
2.1755059,0.27560544,-1.0830591
2.1764555,0.27692267,-1.0830348
2.1760929,0.2761252,-1.0830685
2.1768293,0.2746542,-1.0832571
2.1752558,0.2753838,-1.0830551
2.1766076,0.2749991,-1.0832084
2.1758385,0.2758909,-1.0830652
2.1780586,0.2757144,-1.0832791
2.176668,0.2755316,-1.0831695
2.1761262,0.2756063,-1.0831146
2.1771264,0.2769274,-1.0830946
2.1767173,0.27613258,-1.0831239
2.1762214,0.2761752,-1.0830759
2.1759424,0.2744707,-1.0831928
2.175107,0.27537906,-1.0830421
2.1773083,0.27519327,-1.0832552
2.1758924,0.27503294,-1.0831414
2.1750607,0.27590418,-1.0829943
2.1744287,0.27595448,-1.0829334
2.176165,0.27557966,-1.0831203
2.1760707,0.27562547,-1.0831082
2.1759758,0.27571186,-1.0830925
2.1758127,0.2757187,-1.0830772
2.1756604,0.2757467,-1.0830612
2.176942,0.2771003,-1.0830636
2.1767426,0.27713108,-1.0830431
2.1767356,0.27630794,-1.083111
2.177795,0.27484408,-1.0833279
2.1768327,0.27472395,-1.0832515
2.1764143,0.27559802,-1.0831413
2.1761966,0.27565104,-1.0831172
2.1759746,0.27573216,-1.0830905
2.1757343,0.2757741,-1.0830655
2.17553,0.27583075,-1.0830425
2.1772156,0.27545393,-1.0832251
2.1769865,0.27550736,-1.0832002
2.1767457,0.2755591,-1.0831742
2.1764956,0.2756561,-1.0831437
2.1762347,0.27574807,-1.0831127
2.1762812,0.27583805,-1.0831094
