x,y,z
2.2502198,0.21772876,-1.0945807
2.2498355,0.21600366,-1.0946898
2.2491107,0.21600077,-1.094625
2.247464,0.21573392,-1.0944995
2.246656,0.2158562,-1.0944167
2.247841,0.21606961,-1.0945053
2.2470794,0.216133,-1.0944318
2.2462494,0.21612011,-1.0943583
2.2453525,0.2162247,-1.0942692
2.2470624,0.21472493,-1.0945475
2.2462792,0.21474694,-1.0944753
2.2455325,0.21480677,-1.0944033
2.2467601,0.21515805,-1.0944843
2.2460265,0.21525636,-1.0944102
2.2451706,0.21530825,-1.0943291
2.2443352,0.21538945,-1.0942473
2.2463021,0.21393307,-1.0945451
2.2475486,0.21429361,-1.0946269
2.2468255,0.21430124,-1.0945613
2.2460332,0.21432391,-1.0944884
2.2473512,0.21483517,-1.0945642
2.2466679,0.21487126,-1.0944998
2.2459848,0.21493861,-1.094433
2.2479882,0.21356845,-1.0947268
2.2473578,0.2136024,-1.0946673
2.246602,0.21365456,-1.0945952
2.248141,0.2141838,-1.0946891
2.247449,0.21421102,-1.0946249
2.2467875,0.21426463,-1.0945611
2.2483258,0.21479361,-1.094655
2.2475343,0.2148176,-1.0945821
2.2468333,0.21488887,-1.0945132
2.2460825,0.21491164,-1.0944439
2.2481556,0.21342987,-1.0947533
2.247519,0.2135557,-1.0946857
2.2467976,0.21353063,-1.0946231
2.2484536,0.21409544,-1.0947247
2.247687,0.21405292,-1.0946593
2.2468793,0.21414503,-1.0945792
2.2461438,0.21422666,-1.0945065
2.2453732,0.21422875,-1.0944371
2.2451305,0.21431659,-1.094408
2.2477722,0.21280675,-1.0947707
2.2475154,0.21286596,-1.0947428
2.2472925,0.21298364,-1.094713
2.2490945,0.21336508,-1.0948429
2.2488248,0.21339938,-1.094816
2.2485788,0.2134733,-1.0947876
2.2482815,0.21351148,-1.0947578
2.2472572,0.21299526,-1.0947089
2.2469602,0.21311456,-1.0946722
2.2466936,0.21323338,-1.0946385
2.249518,0.2137423,-1.0948496
2.249227,0.21380128,-1.0948186
2.2480738,0.21185783,-1.0948768
2.2480307,0.2119121,-1.0948684
2.2479615,0.21201643,-1.0948535
2.2479095,0.21208733,-1.0948429
2.2476916,0.21304023,-1.0947441
2.2484193,0.21336213,-1.0947826
2.245401,0.21332248,-1.0945151
2.245381,0.21341522,-1.0945055
2.2453508,0.21353124,-1.0944932
2.2453854,0.21359158,-1.0944912
2.245351,0.2136563,-1.0944828
2.2453434,0.21372661,-1.0944762
2.245324,0.2137968,-1.0944686
2.245303,0.21383439,-1.0944636
2.245266,0.21387233,-1.0944571
2.245285,0.21391279,-1.0944555
2.245329,0.21398327,-1.0944536
2.2454038,0.2140482,-1.0944549
2.2454393,0.21412581,-1.0944517
2.2455099,0.21412277,-1.0944582
2.2455387,0.21420026,-1.0944543
2.2455497,0.21426782,-1.0944498
2.2455637,0.21432762,-1.094446
2.2469904,0.21278533,-1.0947024
