x,y,z
2.2748606,0.22643831,-1.096067
2.2713602,0.2281015,-1.0956144
2.2740538,0.22669931,-1.0959728
2.27243,0.22642255,-1.0958501
2.272479,0.22658306,-1.0958412
2.270817,0.22631902,-1.0957141
2.273412,0.22497788,-1.0960585
2.2726836,0.22486874,-1.0960022
2.2709844,0.22464612,-1.0958682
2.270225,0.22462241,-1.0958021
2.2728252,0.22333138,-1.0961429
2.2717366,0.22103903,-1.096236
2.2703784,0.22292817,-1.0959568
2.2729545,0.22154362,-1.0963032
2.272277,0.22152182,-1.0962443
2.2707653,0.22128399,-1.0961285
2.2725463,0.2199021,-1.0964032
2.2718487,0.21973515,-1.0963546
2.2730415,0.22008236,-1.0964327
2.2724001,0.2200208,-1.0963802
2.272091,0.21808663,-1.0965135
2.273506,0.21853435,-1.0966032
2.2729564,0.21849869,-1.0965569
2.275191,0.21904999,-1.0967115
2.2741594,0.21709377,-1.0967817
2.2735772,0.2170127,-1.0967362
2.2757874,0.21746984,-1.0968965
2.2748086,0.21537064,-1.0969834
2.2741015,0.21525884,-1.0969293
2.2735243,0.21524616,-1.0968785
2.2758117,0.21581541,-1.0970365
2.274757,0.21383354,-1.0971067
2.2749977,0.21401936,-1.0971129
2.276435,0.21447167,-1.0972042
2.275846,0.21430379,-1.0971653
2.274733,0.212244,-1.0972369
2.274918,0.21236272,-1.0972437
2.2742457,0.21226521,-1.0971913
2.2756314,0.21271466,-1.0972784
2.2753155,0.21087316,-1.0974033
2.2746708,0.21083853,-1.0973482
2.2744975,0.2107325,-1.0973415
2.274333,0.21063933,-1.0973346
2.2736263,0.2086787,-1.0974343
2.273423,0.208617,-1.0974212
2.276163,0.20909783,-1.0976272
2.2759514,0.20898241,-1.0976176
2.2731528,0.20632894,-1.0975873
2.2729354,0.20639534,-1.0975623
2.2747855,0.20688912,-1.0976872
2.27461,0.20682234,-1.0976771
2.272677,0.20430645,-1.0977131
2.2723703,0.20428136,-1.0976876
2.2721384,0.20425594,-1.0976689
2.2740064,0.20484762,-1.0977874
2.2720761,0.20232445,-1.0978241
2.2717726,0.20232959,-1.0977964
2.2715476,0.20230687,-1.0977781
2.2712843,0.20234045,-1.0977517
2.2710774,0.20236924,-1.0977308
2.2728071,0.20290601,-1.0978413
2.271221,0.20060888,-1.0978901
2.271264,0.20061782,-1.0978932
2.2713025,0.20057514,-1.0979004
2.2713194,0.2006275,-1.0978975
2.2713566,0.20064612,-1.0978992
2.2733707,0.20127714,-1.0980275
2.274262,0.20147662,-1.0980909
2.274302,0.20144823,-1.0980968
2.2742944,0.20144756,-1.0980961
2.273757,0.19947416,-1.0982122
2.2737565,0.19943544,-1.0982153
2.274632,0.19967869,-1.0982738
2.2746024,0.19965559,-1.0982729
2.2737432,0.19942942,-1.0982146
2.272147,0.19703928,-1.0982704
2.2738051,0.19950432,-1.098214
2.2738285,0.1995919,-1.0982088
2.2768536,0.2003302,-1.0984187
2.2751858,0.19805968,-1.098458
2.2752028,0.19805357,-1.0984602
2.275209,0.19806847,-1.0984595
2.2752502,0.19810078,-1.0984604
2.275291,0.19811994,-1.0984626
2.2753246,0.19808705,-1.0984683
2.2753563,0.1981112,-1.0984691
2.2753773,0.1981386,-1.0984688
2.2753742,0.19817527,-1.0984654
2.2754045,0.19828385,-1.0984591
2.2745464,0.19819126,-1.0983897
2.2745767,0.19819447,-1.0983922
2.273218,0.19581656,-1.0984683
2.2732334,0.19585413,-1.0984665
2.2732253,0.19584714,-1.0984664
2.273233,0.19588903,-1.0984635
2.2732992,0.19594976,-1.0984645
2.274167,0.19614774,-1.0985258
2.2742438,0.19621474,-1.0985272
2.2742605,0.19623926,-1.0985266
2.274303,0.19629729,-1.0985255
2.2743402,0.1963991,-1.0985205
2.274401,0.19645965,-1.0985209
2.2744236,0.19652891,-1.0985172
2.2744193,0.19658972,-1.0985117
2.273939,0.19459116,-1.098635
2.2739408,0.19459677,-1.0986346
2.27391,0.19461687,-1.0986302
2.2721329,0.1941842,-1.0985067
2.2721627,0.19422925,-1.0985056
2.2722406,0.19426712,-1.0985096
2.272306,0.19432253,-1.0985107
2.2723289,0.19437745,-1.0985082
2.272357,0.19440195,-1.0985086
2.2723942,0.19449398,-1.0985043
2.2724233,0.19458799,-1.0984992
2.2724733,0.1946556,-1.0984981
2.2724664,0.19467768,-1.0984955
2.272469,0.19470604,-1.0984935
2.2725248,0.19473174,-1.0984963
2.2725513,0.19478452,-1.0984943
2.2725863,0.19480631,-1.0984957
2.272652,0.19479653,-1.0985024
