x,y,z
2.2188182,0.18930447,-1.0941287
2.2181172,0.18928853,-1.0940671
2.2173116,0.18938294,-1.093987
2.2184258,0.18980837,-1.0940516
2.2177167,0.18985635,-1.0939839
2.217216,0.18882579,-1.0940247
2.2192996,0.18943712,-1.0941608
2.2178097,0.18839511,-1.0941138
2.21708,0.18846098,-1.094043
2.216339,0.18847032,-1.0939757
2.2175105,0.18889382,-1.0940455
2.216773,0.18894887,-1.0939748
2.2159672,0.18898097,-1.0938997
2.216917,0.19039667,-1.0938672
2.2177343,0.18770912,-1.0941643
2.2161627,0.18755509,-1.094036
2.2173667,0.18799703,-1.0941073
2.2166762,0.1879501,-1.0940492
2.2178233,0.18836194,-1.0941179
2.217138,0.18834263,-1.094058
2.2167373,0.18737939,-1.0941021
2.2182355,0.18688041,-1.0942781
2.2173944,0.18783626,-1.0941231
2.2167947,0.18792138,-1.0940623
2.2183056,0.18749152,-1.0942335
2.2174037,0.1883569,-1.0940807
2.2167625,0.1883991,-1.0940197
2.2166553,0.18648054,-1.0941696
2.2180111,0.18687332,-1.0942587
2.2173424,0.18695517,-1.0941918
2.2166927,0.18702985,-1.0941273
2.2160301,0.18706837,-1.0940646
2.2173305,0.18747833,-1.0941472
2.2166326,0.18750033,-1.0940828
2.2159867,0.18757847,-1.0940182
2.21591,0.18561205,-1.0941751
2.2152166,0.18567643,-1.0941075
2.2163773,0.18602979,-1.0941823
2.2156367,0.18612018,-1.0941083
2.2149935,0.18615337,-1.0940478
2.2142782,0.18617019,-1.0939822
2.214072,0.18623069,-1.0939586
2.21381,0.18628281,-1.0939307
2.214153,0.18435332,-1.0941222
2.2138805,0.18441121,-1.0940928
2.2136114,0.18440142,-1.0940695
2.2153046,0.18481666,-1.0941869
2.2150683,0.18474583,-1.0941715
2.2147784,0.1847696,-1.0941436
2.2153535,0.18195102,-1.0944299
2.2150917,0.18203172,-1.0943997
2.2147882,0.18207103,-1.0943692
2.2144835,0.18210042,-1.0943394
2.2141955,0.18213347,-1.0943108
2.2139144,0.18216561,-1.0942829
2.2136455,0.18218096,-1.0942575
2.2131143,0.18296999,-1.0941441
2.2133641,0.180976,-1.0943325
2.213928,0.18123353,-1.0943615
2.213616,0.1812254,-1.0943344
2.213273,0.18123385,-1.0943029
2.2134385,0.18040797,-1.0943863
2.2107496,0.17993954,-1.0941842
2.2107239,0.18000397,-1.0941764
2.2106783,0.17995122,-1.0941768
2.2110019,0.17881852,-1.0943
2.2117658,0.1790148,-1.0943522
2.2101145,0.17692456,-1.094378
2.2099626,0.17697187,-1.0943606
2.2098465,0.17695248,-1.0943518
2.209746,0.1769735,-1.0943409
2.2088706,0.17681429,-1.0942757
2.2079124,0.17677215,-1.0941932
2.2079186,0.17681253,-1.0941904
2.2072344,0.17577244,-1.0942156
2.2084608,0.17489505,-1.0943986
2.208458,0.17494528,-1.0943942
2.208476,0.17499015,-1.0943921
2.2084522,0.17498901,-1.09439
2.2077963,0.17391062,-1.0944209
2.2091148,0.17308459,-1.094608
2.2081993,0.17287867,-1.094543
2.2071338,0.1727511,-1.0944579
2.2071786,0.1728068,-1.0944574
2.2071676,0.17280081,-1.0944569
2.2064688,0.17171848,-1.0944842
2.2076936,0.17095499,-1.0946577
2.2076685,0.17096904,-1.0946543
2.2076123,0.17096949,-1.0946492
2.2057886,0.17067829,-1.0945098
2.2057676,0.1705957,-1.0945147
2.2058277,0.17058381,-1.0945212
2.2073994,0.16882461,-1.0948086
