x,y,z
2.2127168,0.24916059,-1.0885992
2.2125158,0.24651936,-1.0888011
2.211884,0.24647087,-1.0887485
2.211241,0.24647099,-1.0886908
2.2121463,0.24691792,-1.0887347
2.21141,0.24696091,-1.088665
2.210834,0.2469739,-1.0886123
2.2120843,0.24561599,-1.0888376
2.2111764,0.24644634,-1.088687
2.210465,0.24641606,-1.0886257
2.209758,0.24641281,-1.0885625
2.208942,0.24642265,-1.0884883
2.2100027,0.2468119,-1.0885513
2.2092776,0.24675508,-1.088491
2.209021,0.2450405,-1.0886105
2.2100766,0.24549216,-1.0886676
2.209589,0.24548727,-1.0886242
2.210631,0.24592908,-1.088681
2.2100177,0.24593118,-1.0886259
2.2093632,0.2458942,-1.0885702
2.210764,0.2445507,-1.0888077
2.210199,0.24461518,-1.0887516
2.2099028,0.24382353,-1.0887909
2.2107913,0.24513575,-1.0887614
2.2104821,0.24428609,-1.0888045
2.2100353,0.24433726,-1.0887601
2.2109995,0.24564853,-1.0887375
2.2104764,0.2456932,-1.0886868
2.2105255,0.24310626,-1.0889065
2.2115965,0.24347761,-1.0889717
2.2110758,0.24355201,-1.0889189
2.2105255,0.24347502,-1.0888758
2.2100396,0.24355182,-1.0888258
2.2120278,0.24415675,-1.088954
2.2116175,0.24330042,-1.0889884
2.2110848,0.24341747,-1.0889308
2.2104917,0.24343914,-1.0888758
2.2106261,0.24363396,-1.0888717
2.2100253,0.24367057,-1.0888147
2.209443,0.24363095,-1.0887657
2.2088876,0.24368742,-1.0887113
2.2087646,0.24365535,-1.0887028
2.2102776,0.24411575,-1.0888003
2.210156,0.24417515,-1.0887845
2.2103722,0.24242972,-1.0889491
2.2102199,0.24242856,-1.0889356
2.210056,0.24245514,-1.0889187
2.2098913,0.24248055,-1.0889018
2.2113752,0.24293296,-1.0889972
2.21116,0.2429258,-1.0889785
2.2109313,0.24287416,-1.0889623
2.2106962,0.24290171,-1.088939
2.2104816,0.24294809,-1.0889157
2.2106285,0.24127372,-1.0890683
2.211247,0.2414558,-1.0891087
2.2110538,0.24145597,-1.0890913
2.2107887,0.24145627,-1.0890675
2.2105975,0.24139538,-1.0890554
2.2103298,0.24137843,-1.0890328
2.210078,0.24131566,-1.0890155
2.2093115,0.23940283,-1.0891058
2.2093334,0.23942888,-1.0891056
2.2093523,0.23942626,-1.0891075
2.2093625,0.239441,-1.0891073
2.2093635,0.23944208,-1.0891073
2.2093687,0.2394679,-1.0891056
2.2094312,0.23944667,-1.089113
2.2094753,0.23946425,-1.0891154
2.2095108,0.23948036,-1.0891173
2.2099242,0.23781618,-1.0892929
2.2099373,0.23793554,-1.0892842
2.2099957,0.23798975,-1.0892849
2.2100477,0.2380282,-1.0892863
2.2100816,0.23801476,-1.0892905
2.2100697,0.23806858,-1.0892849
2.2100353,0.23798265,-1.089289
2.210865,0.23811853,-1.0893521
2.2103972,0.23617378,-1.089472
2.210385,0.23615828,-1.0894723
2.210399,0.23617691,-1.0894719
2.210479,0.23617014,-1.0894797
2.2105527,0.23614082,-1.0894887
2.2105982,0.23613217,-1.0894935
2.2106662,0.23610282,-1.0895021
2.2107024,0.23611075,-1.0895047
2.2107694,0.236119,-1.08951
2.2111626,0.23429179,-1.0896974
2.2112198,0.23427016,-1.0897043
2.211245,0.23422727,-1.0897101
2.2112842,0.23415864,-1.0897193
2.209599,0.233712,-1.0896053
2.2099621,0.23197311,-1.0897826
2.21,0.23191145,-1.089791
2.210026,0.23186778,-1.0897971
2.2100987,0.23175727,-1.0898128
2.2101238,0.23173803,-1.0898167
2.2101417,0.2317754,-1.0898151
2.2105124,0.23009005,-1.0899887
2.2105498,0.23003247,-1.0899968
2.2105937,0.23000455,-1.0900031
2.2106404,0.22991522,-1.0900147
2.2098036,0.22959386,-1.0899664
2.2107735,0.22987533,-1.0900301
2.2108307,0.2298833,-1.0900345
2.2099774,0.22968276,-1.0899746
2.210393,0.2279539,-1.0901558
2.210403,0.22804025,-1.0901495
2.2104669,0.22804207,-1.0901551
2.2105432,0.22791307,-1.0901726
2.2106295,0.22785354,-1.0901854
2.2107186,0.22781709,-1.0901964
2.210798,0.2278508,-1.0902008
2.2110057,0.22696325,-1.0902932
2.2111974,0.2260998,-1.0903823
2.2112556,0.22597331,-1.0903981
2.2113042,0.22593187,-1.090406
2.2113297,0.22589254,-1.0904114
2.210537,0.22565807,-1.0903598
2.2114453,0.22587422,-1.0904233
2.2106647,0.22575256,-1.0903634
2.2107046,0.2257751,-1.0903652
2.2094135,0.22354926,-1.0904346
2.2094736,0.22338533,-1.0904536
2.2095175,0.22329062,-1.0904654
2.2095547,0.22319831,-1.0904764
2.209599,0.22316986,-1.0904827
2.2096348,0.2231184,-1.0904902
2.2096362,0.22307909,-1.0904937
2.2096705,0.2229603,-1.0905066
2.2100759,0.22102813,-1.0907037
2.2101035,0.22092843,-1.0907146
2.210099,0.22081219,-1.0907238
2.210107,0.22074018,-1.0907305
2.2084234,0.22014767,-1.0906287
2.208437,0.22006083,-1.0906372
2.2088342,0.21813941,-1.0908328
2.2088757,0.2180807,-1.0908414
2.2088945,0.21804655,-1.090846
2.2089233,0.21800104,-1.0908524
2.208943,0.21795431,-1.090858
2.2089999,0.21792707,-1.0908654
2.2090602,0.21788882,-1.090874
2.2091146,0.21786118,-1.0908811
2.2091448,0.21779217,-1.0908897
2.2091918,0.21775533,-1.0908968
2.2092152,0.21766308,-1.0909066
2.2092981,0.21764284,-1.0909157
2.208447,0.21739072,-1.0908604
2.2084527,0.2173082,-1.0908678
2.2080288,0.21524996,-1.091001
2.2080703,0.21518877,-1.0910099
