frame_index,R_cam_to_world_as_quat,t_cam_to_world
0,-0.11601810736386031,0.9932416003760283,-0.0020482450975347986,-0.002593595611173752,2.332665508401931,0.32088516308689874,-0.1293410278598272
20,-0.11572164500360727,0.9932719364324369,-0.001977289596145911,-0.003930839512003626,2.317519655228415,0.322197176178691,-0.12518031914384312
40,-0.11602439244338218,0.9932218591218819,-0.0016134938320282275,-0.006787897927248784,2.3078946855396176,0.3237040907435458,-0.12341835567350402
60,-0.11623733796557903,0.9931896042031897,-0.001316675022491159,-0.00784587358249048,2.304110345146914,0.3247072668493134,-0.12540429504907435
80,-0.11623644912981197,0.9931977710395654,-0.0011423169949408272,-0.006780162801490311,2.3018488040215495,0.32541442487055483,-0.12925463440278329
100,-0.11610494686913558,0.9932207526869516,-0.0009685677734858287,-0.005589241536076088,2.300311576808415,0.3262084346181813,-0.1325530824598044
120,-0.11579540207908884,0.9932621371696372,-0.0005020624193573723,-0.004636772139544853,2.299749678979383,0.32620035437646006,-0.13464574758566583
140,-0.11564938329924601,0.9932821784228908,-0.0004922262149956061,-0.003935972984393277,2.299759967478657,0.3261283437567955,-0.1338664677234896
160,-0.11526755397665034,0.9933290750150425,-0.0002819836806377581,-0.0032649984998176012,2.3001880906958347,0.32574621117179725,-0.13236182216499764
180,-0.11385807225850643,0.9934953752222895,-4.494078259596017e-05,-0.0018101861299684692,2.2995384915337342,0.3215017896902671,-0.13070889129496274
200,-0.11324273300941232,0.993566985773341,0.0001748151387449284,-0.0008352493661718714,2.298225490397943,0.3106050823022748,-0.12966112067112776
220,-0.11270715299992706,0.9936281811172588,0.0002840838900221368,-0.0002337704050315173,2.2952760715803167,0.29519535381519907,-0.12932839266325233
240,-0.11235480173279086,0.9936680899755224,0.00011294461191278456,-0.0003357610713684393,2.2863373742232875,0.2788632412029787,-0.12808111935601563
260,-0.11197667303885686,0.9937107120620096,-4.4679932507552664e-07,-0.0004954070679528546,2.2713248317811683,0.26394392524697596,-0.1256108286655818
280,-0.11170243525108471,0.9937414781516645,-0.00026224451916308456,-0.0006097439909455417,2.251443223437473,0.25089448934361125,-0.12371218833649691
300,-0.11138027976190057,0.9937776292890587,-0.0004271197690225665,-0.0005238067218849084,2.227597658486584,0.23879728539500958,-0.12285383716423277
320,-0.11117865447340067,0.9938002142105851,-0.0006181826773110636,-0.00024264100404939337,2.2007696714243936,0.2277250815409721,-0.12240953076039038
340,-0.11087033082709795,0.9938347857932436,-0.0004239806514360867,-9.235797090777335e-05,2.172120332471808,0.216257896766891,-0.12180432651970574
360,-0.110424018083867,0.9938845606760741,-0.00010826017958611754,6.752536226043897e-05,2.1426012751269963,0.20421053065800085,-0.12123361177500883
380,-0.10997979551284896,0.9939337221889756,0.00016266671474166552,0.00041714992531921753,2.1148184503538525,0.18844081700312357,-0.12128979440097183
400,-0.10953563509431724,0.9939825077255983,0.0005042230898994129,0.0006817177502681487,2.0885232759082766,0.168997791643484,-0.12222672902508103
420,-0.10912583140697468,0.9940271484324742,0.0009090541994040285,0.0008687458794669977,2.064146119663001,0.14625795717875728,-0.12333429901907778
440,-0.1087710490077829,0.9940657253868528,0.001051328995181416,0.0010426966003632182,2.0407130150376096,0.12179729993773855,-0.12440708660834734
460,-0.10840240451458528,0.9941055721331264,0.0012157892883773646,0.001245795220634017,2.01684182088618,0.09648099123683915,-0.12532516761859142
480,-0.10875198733848034,0.9940674931474414,0.0013244701039957774,0.0010344546565075514,1.990647239998879,0.0745149916391153,-0.12483394327154274
500,-0.10937002844122971,0.9940000175463289,0.0010505913959930632,0.001028714917310096,1.962542376102428,0.06080815069311382,-0.12343869636591784
520,-0.11005424624961845,0.9939247911384909,0.0008988658372921789,0.0008743471519000408,1.934183841647691,0.05441746106209859,-0.12147338007154045
540,-0.11064223390937557,0.9938597589829711,0.0008041588192768319,0.0006548881178781011,1.9053461483004182,0.054175546146092185,-0.11957499200197848
560,-0.11099390120738788,0.9938207673148735,0.00041929115444602663,0.0006786334565821713,1.875826945626129,0.05898307514076426,-0.1175456236340992
580,-0.11123911666831737,0.9937936205895571,-3.86772505324271e-05,0.0003116126156260372,1.8461456497198427,0.067118302494256,-0.11531468793525015
600,-0.1108324744457826,0.9938388353498457,0.0003025624939138909,-0.0006636374191764474,1.822240288549835,0.07426391291515086,-0.11370050023705851
620,-0.11081000756382399,0.9938414761276546,0.0005120506644321299,-1.887397100213776e-05,1.8005340189794137,0.07853036604911344,-0.11290935593580995
640,-0.11039253170420035,0.9938877865116293,0.0007036923426229908,0.00024816131415162366,1.7786109277547775,0.07787199451811343,-0.11162153345636561
660,-0.10981760672696074,0.9939511748394797,0.0009864467796315269,0.0004268614898800372,1.7548711452825974,0.07267624914315071,-0.10950754287756213
680,-0.1093574802193903,0.994001726253898,0.0011610187522223827,0.0004021937259344544,1.729380525874278,0.06441633250916905,-0.10747562690872842
700,-0.10909988327335403,0.9940293138944691,0.0009014225593257508,-0.0014580897095162733,1.7032664516506295,0.05450571260345294,-0.10561667117456532
