theta,tx,ty
7.2616e-06,2.38858,-0.890276
8.7754e-06,4.85632,-1.83868
4.23004e-05,7.13349,-2.74971
2.57832e-05,9.62508,-3.74933
1.24724e-05,12.0501,-4.69441
-6.16898e-06,14.4081,-5.6937
5.37055e-05,16.8067,-6.69594
9.04062e-05,19.182,-7.69973
-1.19346e-05,21.7059,-8.77793
-0.00122263,21.6039,-13.4078
-0.000482693,12.4886,-7.58241
-0.0040664,6.5265,-6.29251
-0.00347416,6.73306,-6.08591
-0.00272489,7.30513,-6.74223
-0.00556489,6.01918,-5.27493
-0.00503011,6.82487,-4.98296
-0.00786082,7.26582,-6.80575
-0.00436367,8.01547,-6.5678
0.00107184,3.89653,-5.19287
