theta,tx,ty
-9.49625e-05,2.41662,0.207429
-0.000139161,4.66403,0.467247
-0.000187894,6.8527,0.73211
-0.000180922,9.03549,0.965353
-0.000271019,11.1591,1.18416
-0.00039475,13.1557,1.39337
-0.000440703,15.2529,1.6237
-0.000829955,17.2642,2.26119
1.488e-05,19.0785,2.0712
0.000462415,13.3346,4.68578
-0.00153715,22.4579,2.93951
0.00139626,8.28689,3.58379
0.00259431,4.24781,2.67621
-0.00160934,4.11472,-0.291875
0.00118471,6.6816,1.50788
-0.000563525,3.20655,0.268024
-0.00109642,5.25241,1.5188
0.00160106,5.0567,0.210489
-0.00354779,6.38893,1.80278
