theta,tx,ty
3.85389e-05,0.835891,-1.36516
5.11833e-05,1.60158,-2.65975
6.45338e-05,2.3769,-3.91884
9.8352e-05,3.28544,-5.15301
5.63615e-05,4.12815,-6.38136
7.92894e-05,5.08174,-7.62446
8.27697e-05,6.08427,-8.83026
0.000104834,7.05659,-10.013
6.57891e-05,8.06561,-11.2333
0.000121518,9.11342,-12.3944
8.78143e-05,10.1945,-13.477
0.000108331,11.2934,-14.6536
6.2573e-05,12.4907,-15.7062
2.95802e-06,8.04987,-12.8101
-0.0022526,5.89325,-6.31765
-0.00222031,11.0113,-13.4852
-0.000360902,6.98417,-6.58075
-0.00142946,7.85861,-7.62108
0.00034557,5.85429,-7.4813
