theta,tx,ty
-2.40138e-06,0.00935205,0.101952
-3.52116e-05,0.0300561,0.146363
-6.99415e-05,0.028874,0.249445
-0.000134057,0.031593,0.350374
-0.000184851,0.0200434,0.429506
-0.000223893,0.00422586,0.530402
-0.000259489,-0.0703765,0.60711
-0.000269545,-0.171979,0.684215
-0.000267118,-0.296587,0.73668
-0.000277034,-0.394423,0.795372
-0.000255324,-0.407046,0.853756
-0.000228693,-0.405912,0.935573
-0.00028489,-0.201062,0.95049
-0.000309491,0.0487274,0.934961
-0.000398106,0.241757,0.9319
-0.00037111,0.221106,0.925993
-0.000340886,0.305857,0.926978
-0.000320121,0.388349,0.919794
-0.000403768,1.05996,0.79291
