theta,tx,ty
3.99533e-05,-0.445084,1.74351
8.71366e-05,-1.00946,3.55347
9.27614e-05,-1.6264,5.31783
5.81352e-05,-2.09153,7.05119
0.000102496,-2.74238,8.9171
0.000176148,-3.33306,10.6739
0.000115388,-3.9576,12.4874
0.000145747,-4.60665,14.2622
0.000102344,-5.19697,15.9971
0.000170759,-5.92633,17.8518
0.000128421,-6.64972,19.6821
-0.00161332,-0.163504,9.10082
-0.00222008,-0.246246,10.9686
-0.00116601,-0.63261,9.28897
-0.001164,-0.656079,9.37615
-0.00334025,-3.24988,7.5286
-0.00121748,-0.722962,6.71689
-0.00369586,-2.33827,5.49959
-0.00484616,-1.10813,4.91605
