theta,tx,ty
-8.38172e-06,-0.14762,0.0060246
1.06592e-05,-0.293719,0.0266152
4.09515e-05,-0.466275,0.0443334
3.64401e-05,-0.64697,0.0546182
4.89166e-05,-0.784802,0.0630601
3.76236e-05,-0.93081,0.0667746
4.36788e-05,-1.03366,0.0713573
8.52757e-05,-1.2067,0.0818061
0.000119313,-1.32994,0.0925898
0.000133407,-1.51664,0.109474
0.000150417,-1.66658,0.129644
0.00016388,-1.76164,0.137001
0.000143267,-1.91167,0.134626
0.000169056,-1.98818,0.151367
0.000185596,-2.06955,0.163741
0.000211503,-2.19597,0.179022
0.000221697,-2.32527,0.188883
0.000261223,-2.49913,0.217934
0.000269982,-2.61685,0.232741
