theta,tx,ty
1.89605e-05,-0.0384456,-0.00932684
2.34969e-05,-0.0594762,-0.00894472
2.62209e-05,-0.0902318,-0.0192114
2.2045e-05,-0.132025,-0.0300951
3.87403e-05,-0.162388,-0.0439212
4.6489e-05,-0.18526,-0.0555124
5.66022e-05,-0.179661,-0.0628441
5.88466e-05,-0.171708,-0.0695241
6.85481e-05,-0.144323,-0.0861256
7.45424e-05,-0.10611,-0.0974655
5.76098e-05,-0.0823236,-0.123738
6.01749e-05,-0.0759003,-0.135105
4.31951e-05,-0.0520102,-0.148678
4.16722e-05,-0.0344299,-0.163776
5.63203e-05,-0.00710464,-0.179729
6.28925e-05,0.0300103,-0.190046
7.24593e-05,0.0579165,-0.203857
9.37882e-05,0.0875031,-0.223916
0.00010771,0.103537,-0.22569
