theta,tx,ty
4.74214e-05,0.394079,0.434295
2.35404e-05,0.835447,0.928563
2.58425e-05,1.27647,1.38296
3.55854e-05,1.76853,1.8701
7.5895e-05,2.17783,2.35383
4.57792e-05,2.71172,2.91871
9.94859e-05,3.15892,3.45515
0.000107157,3.6659,3.99677
0.000148839,4.17518,4.65346
0.000149577,4.77234,5.22515
0.000176622,5.31081,5.8769
0.000197331,5.94491,6.47275
0.00021733,6.55843,7.14629
0.000280341,7.07554,7.8817
0.000308194,7.76723,8.51824
0.000368383,8.41308,9.2542
0.0003131,9.03314,9.91916
0.000394367,9.75448,10.6595
0.000400993,10.4293,11.393
