theta,tx,ty
5.35615e-05,0.823447,-0.0362486
1.74059e-05,1.65097,-0.0978213
2.31998e-05,2.54204,-0.138167
6.61623e-05,3.39108,-0.179005
8.54977e-05,4.29833,-0.284953
0.000119073,5.14745,-0.397339
0.000127297,6.09763,-0.474701
0.000187296,7.14683,-0.588354
0.000224327,8.1179,-0.704353
0.000238672,9.13493,-0.728925
0.000228175,10.1387,-0.770482
0.000266083,11.1839,-0.82642
0.000258997,12.3669,-0.884541
0.000177605,13.4875,-0.935168
0.000207893,14.6976,-0.995344
0.000198289,15.9433,-1.058
0.00022726,17.067,-1.07099
0.000167776,18.2285,-1.04421
0.000153696,19.0454,-0.767217
