theta,tx,ty
6.17823e-05,2.79148,1.30192
0.000147716,5.49181,2.59044
0.000191141,7.96572,3.85446
0.000209047,10.5525,5.01896
0.000261045,13.004,6.19797
0.000370906,15.3581,7.35667
0.000438738,17.6745,8.49575
0.000584779,19.5707,9.67971
0.00382151,20.9469,9.2961
0.000655002,23.609,12.2964
-0.00353445,10.272,11.848
-0.000800018,4.89989,8.48876
-0.00556654,6.3042,3.98308
0.000179017,5.25119,3.59994
-0.000564619,7.23598,4.50262
0.00133975,7.96683,5.39786
-0.000117457,6.58587,5.85143
-0.000650744,7.74102,7.16132
0.00111773,3.84505,7.6254
