theta,tx,ty
2.64865e-05,2.07825,-0.0257197
3.88813e-05,4.23937,-0.106866
6.70729e-05,6.41259,-0.205391
0.00011806,8.62951,-0.311228
0.000174157,10.7345,-0.474167
0.000191732,12.9297,-0.716447
0.000271776,15.0844,-0.844586
0.000241803,17.3034,-1.03626
0.000312212,19.4922,-1.20245
0.000287723,21.7517,-1.31271
6.61812e-05,23.9262,-1.0017
0.00523062,11.6305,1.07878
0.00570302,13.3386,1.00104
0.00432352,10.5935,-0.12079
0.0046764,13.0084,0.164812
0.00485505,10.8724,0.0438615
0.00741336,10.7734,0.709991
0.00790466,8.90882,0.375847
0.00586041,8.50996,-0.103107
