theta,tx,ty
4.35919e-06,1.78839,-0.797378
-2.30664e-05,3.57881,-1.57425
-4.83617e-05,5.33107,-2.4523
-1.4049e-05,7.15584,-3.32107
1.3606e-05,8.99054,-4.16633
-2.94517e-05,10.7975,-4.9879
-1.49451e-05,12.6364,-5.91549
2.78454e-06,14.4928,-6.74898
1.108e-05,16.3376,-7.65814
5.96552e-05,18.2123,-8.70797
-9.21833e-05,20.0595,-9.42777
0.000739188,11.4004,-6.05681
-0.00155942,10.2325,-4.62043
0.00223945,9.91621,-4.57886
0.00168972,7.70887,-3.10963
0.00262908,9.14953,-3.55083
0.00100634,5.57992,-3.08508
-0.00355542,7.65148,-1.21794
-0.00234133,5.83993,-0.264366
