theta,tx,ty
-1.50629e-06,-0.0421375,-0.0356887
7.63913e-06,-0.117833,-0.0599281
2.0128e-05,-0.192506,-0.0843498
2.98336e-05,-0.292298,-0.0981968
4.20549e-05,-0.3816,-0.105628
7.65299e-05,-0.522407,-0.122299
0.000116051,-0.618002,-0.144194
0.000144629,-0.72751,-0.168998
0.000144072,-0.831332,-0.196157
0.000168463,-0.88603,-0.238198
0.000202337,-0.954714,-0.292292
0.00020818,-0.979783,-0.294752
0.000227275,-1.02023,-0.293629
0.000266637,-1.10873,-0.300318
0.000282972,-1.21681,-0.307497
0.000303749,-1.32792,-0.304003
0.000324075,-1.41992,-0.300021
0.000322056,-1.5667,-0.306487
0.000319521,-1.65071,-0.308865
