theta,tx,ty
-2.74723e-05,0.004367,-0.0783999
-3.12817e-05,0.00773807,-0.12368
-3.9026e-05,0.0169603,-0.159069
-5.08003e-05,0.0460304,-0.206802
-5.57077e-05,0.0743778,-0.255178
-7.34219e-05,0.0845335,-0.29604
-8.50742e-05,0.0951522,-0.32589
-0.000100964,0.0985072,-0.401943
-0.000109644,0.105989,-0.478061
-0.000128476,0.0976946,-0.547791
-0.000135259,0.0921574,-0.592723
-0.000113087,0.0549529,-0.651821
-8.00131e-05,0.0201587,-0.701806
-0.00012047,-0.0265721,-0.780841
-0.000128391,-0.0540859,-0.827529
-0.00015017,-0.0731637,-0.887448
-0.000159994,-0.0835379,-0.942029
-0.000165879,-0.0876556,-0.958933
-0.000171404,-0.0961266,-0.973506
