theta,tx,ty
-3.01937e-05,0.0027114,-0.0176097
-4.7472e-05,-0.000613497,-0.027724
-6.77059e-05,0.0137731,-0.0345079
-7.04916e-05,0.0133986,-0.0380398
-7.85378e-05,0.0118143,-0.0427474
-0.000131014,0.0358903,-0.0942305
-0.000141089,0.049176,-0.109663
-0.000154943,0.0853709,-0.110552
-0.000162556,0.104802,-0.111388
-0.000172562,0.104313,-0.111008
-0.000180458,0.100465,-0.10878
-0.000198935,0.103664,-0.110284
-0.000220015,0.108358,-0.113169
-0.000231726,0.120436,-0.13174
-0.000238314,0.129731,-0.13855
-0.00026889,0.130526,-0.138276
-0.000292644,0.132397,-0.142403
-0.000336887,0.137431,-0.132297
-0.000380221,0.144166,-0.121495
